DATE,DEPTH,NO3
2004-04-15,500,0.0
2004-04-15,2000,0.07
2004-05-11,500,0.04
2004-05-11,2000,0.58
2004-05-11,100,0.07
2004-05-11,1500,0.03
2004-05-11,2500,2.29
2004-05-11,1000,0.03
2004-06-21,1500,2.68
2004-06-21,2500,5.15
2004-06-21,500,0.05
2004-06-21,2000,4.88
2004-06-21,1000,1.63
2004-06-21,100,0.06
2004-07-13,1000,0.06
2004-07-13,2500,5.93
2004-07-13,500,0.08
2004-07-13,1500,1.28
2004-07-13,2000,6.23
2004-07-13,100,0.12
2004-08-10,2000,0.11
2004-08-10,500,0.09
2004-08-10,1500,0.07
2004-08-10,1000,0.06
2004-08-10,2500,0.29
2004-08-10,100,0.06
2004-09-13,1000,0.02
2004-09-13,1500,0.01
2004-09-13,100,0.07
2004-09-13,2000,0.08
2004-09-13,2500,0.09
2004-09-13,500,0.01
2004-10-13,1000,1.6
2004-10-13,500,0.19
2004-10-13,2000,2.38
2004-10-13,2500,1.38
2004-10-13,1500,2.16
2004-10-13,100,0.27
2004-11-09,2500,1.06
2004-11-09,2000,0.78
2004-11-09,100,0.2
2004-11-09,1500,0.63
2004-11-09,1000,0.39
2004-11-09,500,0.11
2004-12-15,500,0.24
2004-12-15,2500,3.38
2004-12-15,100,0.32
2004-12-15,2000,0.25
2004-12-15,1000,0.2
2004-12-15,1500,0.22
2005-01-18,100,4.4
2005-01-18,2000,5.63
2005-01-18,2500,5.74
2005-01-18,500,4.5
2005-01-18,1000,4.5
2005-01-18,1500,5.06
2005-02-22,1500,4.74
2005-02-22,2500,6.33
2005-02-22,1000,3.97
2005-02-22,500,3.71
2005-02-22,2000,6.28
2005-02-22,100,3.7
2005-03-29,1500,0.06
2005-03-29,2000,0.13
2005-03-29,500,0.04
2005-03-29,1000,0.03
2005-03-29,2500,8.11
2005-03-29,100,0.1
2005-04-26,1000,0.03
2005-04-26,100,0.09
2005-04-26,500,0.04
2005-04-26,2500,3.03
2005-04-26,2000,2.47
2005-04-26,1500,0.02
2005-05-20,500,0.02
2005-05-20,2500,3.79
2005-05-20,2000,3.88
2005-05-20,1000,2.08
2005-05-20,100,0.09
2005-05-20,1500,2.79
2005-06-21,2500,5.31
2005-06-21,100,0.01
2005-06-21,2000,5.52
2005-06-21,1000,0.06
2005-06-21,1500,2.59
2005-06-21,500,0.03
2005-07-28,100,0.09
2005-07-28,1000,0.05
2005-07-28,500,0.04
2005-07-28,2500,10.77
2005-07-28,2000,6.5
2005-07-28,1500,2.32
2005-08-11,2000,5.7
2005-08-11,1000,0.08
2005-08-11,1500,0.02
2005-08-11,100,0.75
2005-08-11,2500,12.2
2005-08-11,500,0.24
2005-09-14,1500,0.06
2005-09-14,2500,0.17
2005-09-14,100,0.06
2005-09-14,1000,0.0
2005-09-14,2000,0.09
2005-09-14,500,0.01
2005-10-26,500,0.02
2005-10-26,2000,0.12
2005-10-26,2500,0.53
2005-10-26,100,0.07
2005-10-26,1000,0.05
2005-10-26,1500,0.06
2005-11-15,500,2.63
2005-11-15,1500,3.51
2005-11-15,1000,2.9
2005-11-15,2000,3.9
2005-11-15,100,2.65
2005-11-15,2500,5.19
2005-12-13,2000,2.96
2005-12-13,100,1.06
2005-12-13,1500,2.06
2005-12-13,2500,3.16
2005-12-13,500,1.07
2005-12-13,1000,1.8
2006-01-17,1500,2.87
2006-01-17,100,4.12
2006-01-17,1000,3.15
2006-01-17,2500,2.85
2006-01-17,2000,2.76
2006-01-17,500,3.62
2006-02-14,100,0.03
2006-02-14,2000,3.92
2006-02-14,1500,3.41
2006-02-14,1000,1.55
2006-02-14,2500,4.32
2006-02-14,500,0.11
2006-03-14,1000,0.07
2006-03-14,500,0.05
2006-03-14,2500,1.69
2006-03-14,2000,0.11
2006-03-14,1500,0.08
2006-03-14,100,0.1
2006-04-21,2500,3.07
2006-04-21,500,0.02
2006-04-21,1000,0.97
2006-04-21,2000,2.02
2006-04-21,1500,1.25
2006-04-21,100,0.06
2006-05-17,2000,1.8
2006-05-17,1500,0.05
2006-05-17,1000,0.02
2006-05-17,2500,1.84
2006-05-17,100,0.06
2006-05-17,500,0.04
2006-06-21,1000,0.02
2006-06-21,100,0.02
2006-06-21,2000,0.0
2006-06-21,1500,0.0
2006-06-21,2500,0.63
2006-06-21,500,0.02
2006-07-27,1000,0.38
2006-07-27,100,0.02
2006-07-27,2000,1.18
2006-07-27,1500,0.21
2006-07-27,2500,3.31
2006-07-27,500,0.06
2006-08-17,2500,2.53
2006-08-17,2000,0.48
2006-08-17,1000,0.08
2006-08-17,100,0.13
2006-08-17,1500,0.36
2006-08-17,500,0.02
2006-09-20,2000,0.03
2006-09-20,2500,0.17
2006-09-20,1500,0.02
2006-09-20,100,0.08
2006-09-20,500,0.07
2006-09-20,1000,0.01
2006-10-11,2500,
2006-10-11,100,
2006-10-11,1000,
2006-10-11,500,
2006-10-11,1500,
2006-10-11,2000,
2006-11-14,500,2.0
2006-11-14,1500,2.01
2006-11-14,1000,2.04
2006-11-14,2000,3.84
2006-11-14,100,2.05
2006-11-14,2500,13.76
2006-12-12,2500,5.47
2006-12-12,1000,4.06
2006-12-12,500,3.24
2006-12-12,100,3.36
2006-12-12,1500,4.36
2006-12-12,2000,5.13
2007-02-22,2500,11.34
2007-02-22,2000,11.68
2007-02-22,1000,10.2
2007-02-22,1500,11.42
2007-02-22,500,9.63
2007-02-22,100,9.64
2007-03-15,2500,12.3
2007-03-15,100,0.01
2007-03-15,1000,4.23
2007-03-15,1500,8.08
2007-03-15,500,0.01
2007-03-15,2000,10.85
2007-04-05,1000,0.19
2007-04-05,500,0.27
2007-04-05,100,0.32
2007-04-05,2500,4.54
2007-04-05,2000,6.97
2007-04-05,1500,0.12
2007-05-04,500,0.0
2007-05-04,1000,0.0
2007-05-04,2500,3.04
2007-05-04,1500,3.36
2007-05-04,100,0.0
2007-05-04,2000,7.77
2007-05-14,1500,2.11
2007-05-14,100,0.01
2007-05-14,2000,6.19
2007-05-14,2500,6.25
2007-05-14,1000,0.19
2007-05-14,500,0.02
2007-06-14,1500,0.09
2007-06-14,100,0.1
2007-06-14,2000,0.57
2007-06-14,1000,0.03
2007-06-14,500,0.03
2007-06-14,2500,3.1
2007-07-12,100,0.11
2007-07-12,1000,0.33
2007-07-12,1500,4.42
2007-07-12,500,0.02
2007-07-12,2000,7.26
2007-07-12,2500,7.74
2007-08-16,500,0.01
2007-08-16,1500,2.01
2007-08-16,2500,6.44
2007-08-16,100,0.06
2007-08-16,1000,0.34
2007-08-16,2000,4.44
2007-09-12,2500,0.51
2007-09-12,100,0.03
2007-09-12,1500,0.14
2007-09-12,500,0.01
2007-09-12,1000,0.08
2007-09-12,2000,0.24
2007-10-16,2000,3.26
2007-10-16,100,0.31
2007-10-16,500,0.11
2007-10-16,1500,0.04
2007-10-16,2500,5.39
2007-10-16,1000,0.05
2007-11-13,500,0.0
2007-11-13,2500,11.71
2007-11-13,2000,4.53
2007-11-13,1500,0.97
2007-11-13,100,0.08
2007-11-13,1000,0.14
2007-12-11,100,2.5
2007-12-11,2500,4.58
2007-12-11,1000,2.54
2007-12-11,1500,2.76
2007-12-11,500,2.48
2007-12-11,2000,4.36
2008-01-17,1500,5.66
2008-01-17,2500,5.59
2008-01-17,100,5.94
2008-01-17,1000,5.67
2008-01-17,500,5.85
2008-01-17,2000,5.56
2008-02-19,1500,3.88
2008-02-19,500,3.0
2008-02-19,2000,7.02
2008-02-19,100,2.91
2008-02-19,1000,4.75
2008-02-19,2500,7.09
2008-04-16,100,0.1
2008-04-16,1500,0.02
2008-04-16,1000,0.03
2008-04-16,500,0.02
2008-04-16,2000,0.06
2008-04-16,2500,0.97
2008-05-20,500,0.0
2008-05-20,1500,0.04
2008-05-20,2500,2.04
2008-05-20,100,0.03
2008-05-20,2000,1.02
2008-05-20,1000,0.02
2008-06-24,1000,0.03
2008-06-24,1500,0.09
2008-06-24,2500,5.14
2008-06-24,2000,3.19
2008-06-24,500,0.02
2008-06-24,100,0.01
2008-07-09,500,0.19
2008-07-09,1000,0.29
2008-07-09,100,0.14
2008-07-09,1500,0.31
2008-07-09,2500,0.97
2008-07-09,2000,0.59
2008-08-19,500,0.15
2008-08-19,1000,0.25
2008-08-19,2500,2.32
2008-08-19,1500,0.48
2008-08-19,2000,0.99
2008-08-19,100,0.13
2008-09-15,2500,4.25
2008-09-15,1500,0.35
2008-09-15,100,0.4
2008-09-15,500,0.39
2008-09-15,1000,0.33
2008-09-15,2000,1.66
2008-09-16,2500,4.45
2008-09-16,500,0.37
2008-09-16,1000,0.38
2008-09-16,100,0.36
2008-09-16,2000,2.27
2008-09-16,1500,0.37
2008-09-17,100,0.38
2008-09-17,1500,0.31
2008-09-17,2000,1.17
2008-09-17,1000,0.33
2008-09-17,500,0.34
2008-09-17,2500,4.44
2008-09-18,2500,4.43
2008-09-18,1500,0.31
2008-09-18,1000,0.33
2008-09-18,500,0.33
2008-09-18,2000,1.9
2008-09-18,100,0.3
2008-10-27,1500,2.57
2008-10-27,2000,1.88
2008-10-27,2500,1.73
2008-10-27,100,2.0
2008-10-27,1000,2.58
2008-10-27,500,1.75
2008-11-17,100,2.17
2008-11-17,500,2.2
2008-11-17,1500,4.93
2008-11-17,2500,7.05
2008-11-17,2000,6.69
2008-11-17,1000,2.3
2008-12-08,500,
2008-12-08,1000,
2008-12-08,100,
2008-12-08,2500,
2008-12-08,1500,
2008-12-08,2000,
2009-01-19,1500,7.79
2009-01-19,2500,8.53
2009-01-19,500,6.48
2009-01-19,100,5.72
2009-01-19,2000,8.38
2009-01-19,1000,7.08
2009-01-19,100,5.72
2009-01-19,500,6.48
2009-01-19,1000,7.08
2009-01-19,1500,7.79
2009-01-19,2000,8.38
2009-01-19,2500,8.53
2009-02-10,100,3.89
2009-02-10,500,4.0
2009-02-10,1000,4.15
2009-02-10,1500,4.23
2009-02-10,2000,5.23
2009-02-10,2500,5.22
2009-03-02,100,0.09
2009-03-02,500,0.01
2009-03-02,1000,0.5
2009-03-02,1500,3.25
2009-03-02,2000,5.49
2009-03-02,2500,6.15
2009-04-24,100,0.07
2009-04-24,500,0.03
2009-04-24,1000,0.14
2009-04-24,1500,0.26
2009-04-24,2000,1.1
2009-04-24,2500,5.43
2009-05-20,100,0.02
2009-05-20,500,0.01
2009-05-20,1000,0.03
2009-05-20,1500,1.98
2009-05-20,2000,4.27
2009-05-20,2500,4.7
2009-06-23,100,0.05
2009-06-23,500,0.02
2009-06-23,1000,0.01
2009-06-23,1500,0.16
2009-06-23,2000,2.62
2009-06-23,2500,4.45
2009-07-14,100,0.05
2009-07-14,500,0.0
2009-07-14,1000,0.01
2009-07-14,1500,0.16
2009-07-14,2000,1.32
2009-07-14,2500,6.65
2009-08-20,100,0.17
2009-08-20,500,0.07
2009-08-20,1000,0.01
2009-08-20,1500,0.03
2009-08-20,2000,0.04
2009-08-20,2500,0.74
2009-09-15,100,0.06
2009-09-15,500,0.0
2009-09-15,1000,0.05
2009-09-15,1500,0.1
2009-09-15,2000,0.98
2009-09-15,2500,2.64
2009-10-19,100,0.04
2009-10-19,500,0.1
2009-10-19,1000,0.05
2009-10-19,1500,0.13
2009-10-19,2000,0.26
2009-10-19,2500,0.66
2009-11-04,0,
2009-12-15,100,0.08
2009-12-15,500,0.01
2009-12-15,1000,0.73
2009-12-15,1500,2.43
2009-12-15,2000,4.8
2009-12-15,2500,5.32
2010-01-19,100,3.62
2010-01-19,500,3.74
2010-01-19,1000,3.88
2010-01-19,1500,3.93
2010-01-19,2000,4.81
2010-01-19,2500,7.05
2010-02-11,0,
2010-03-19,100,0.12
2010-03-19,500,0.13
2010-03-19,1000,0.32
2010-03-19,1500,1.36
2010-03-19,2000,1.99
2010-03-19,2500,1.88
2010-04-26,100,0.12
2010-04-26,500,0.02
2010-04-26,1000,0.26
2010-04-26,1500,0.77
2010-04-26,2000,1.71
2010-04-26,2500,2.21
2010-05-19,100,0.11
2010-05-19,500,0.02
2010-05-19,1000,0.13
2010-05-19,1500,0.43
2010-05-19,2000,2.21
2010-05-19,2500,3.05
2010-06-02,100,0.06
2010-06-02,500,0.03
2010-06-02,1000,0.11
2010-06-02,1500,0.23
2010-06-02,2000,1.8
2010-06-02,2500,3.33
2010-07-01,100,0.07
2010-07-01,500,0.01
2010-07-01,1000,0.05
2010-07-01,1500,0.13
2010-07-01,2000,0.93
2010-07-01,2500,3.15
2010-08-10,100,0.2
2010-08-10,500,0.02
2010-08-10,1000,0.04
2010-08-10,1500,0.17
2010-08-10,2000,6.61
2010-08-10,2500,6.08
2010-09-21,100,0.11
2010-09-21,500,0.01
2010-09-21,1000,0.05
2010-09-21,1500,0.27
2010-09-21,2000,2.61
2010-09-21,2500,4.56
2010-10-13,100,0.09
2010-10-13,500,0.01
2010-10-13,1000,0.03
2010-10-13,1500,0.13
2010-10-13,2000,0.42
2010-10-13,2500,2.21
2010-11-16,100,2.59
2010-11-16,500,2.82
2010-11-16,1000,3.35
2010-11-16,1500,3.18
2010-11-16,2000,2.23
2010-11-16,2500,2.4
2010-12-03,0,
2011-01-19,0,
2011-02-18,100,6.18
2011-02-18,500,6.19
2011-02-18,1000,6.26
2011-02-18,1500,6.29
2011-02-18,2000,6.08
2011-02-18,2500,5.9
2011-03-08,100,0.02
2011-03-08,500,0.77
2011-03-08,1000,0.91
2011-03-08,1500,2.56
2011-03-08,2000,3.9
2011-03-08,2500,5.9
2011-04-19,100,0.03
2011-04-19,500,0.01
2011-04-19,1000,0.53
2011-04-19,1500,0.73
2011-04-19,2000,1.65
2011-04-19,2500,1.81
2011-05-13,100,0.03
2011-05-13,500,0.01
2011-05-13,1000,0.05
2011-05-13,1500,0.11
2011-05-13,2000,0.93
2011-05-13,2500,2.36
2011-06-21,100,0.06
2011-06-21,500,0.04
2011-06-21,1000,0.01
2011-06-21,1500,0.52
2011-06-21,2000,4.54
2011-06-21,2500,5.25
2011-07-25,100,0.03
2011-07-25,500,0.03
2011-07-25,1000,0.51
2011-07-25,1500,1.51
2011-07-25,2000,2.33
2011-07-25,2500,3.43
2011-08-01,100,0.03
2011-08-01,500,0.01
2011-08-01,1000,0.02
2011-08-01,1500,0.1
2011-08-01,2000,1.48
2011-08-01,2500,3.01
2011-08-01,900,
2011-08-01,2800,
2011-09-21,100,0.01
2011-09-21,500,0.03
2011-09-21,1000,0.09
2011-09-21,1500,0.25
2011-09-21,2000,0.56
2011-09-21,2500,0.54
2011-09-21,2750,
2011-10-13,0,
2011-10-18,0,
2011-10-21,0,
2011-11-08,100,0.24
2011-11-08,500,0.23
2011-11-08,1000,0.21
2011-11-08,1500,0.15
2011-11-08,2000,0.07
2011-11-08,2500,1.05
2011-11-08,2700,
2011-12-09,0,
2012-01-11,100,5.16
2012-01-11,500,5.18
2012-01-11,1000,5.27
2012-01-11,1500,5.51
2012-01-11,2000,6.32
2012-01-11,2500,6.38
2012-01-11,2700,
2012-02-13,0,
2012-03-13,100,0.05
2012-03-13,500,0.02
2012-03-13,1000,0.01
2012-03-13,1500,0.07
2012-03-13,2000,4.96
2012-03-13,2500,7.44
2012-04-10,100,
2012-04-10,500,
2012-04-10,1000,
2012-04-10,1500,
2012-04-10,2000,
2012-04-10,2500,
2012-05-14,100,0.03
2012-05-14,500,
2012-05-14,1000,0.01
2012-05-14,1500,0.25
2012-05-14,2000,1.21
2012-05-14,2500,1.41
2012-06-26,100,0.04
2012-06-26,500,0.02
2012-06-26,1000,0.01
2012-06-26,1500,0.04
2012-06-26,2000,
2012-06-26,2500,0.17
2012-07-16,100,0.02
2012-07-16,500,0.03
2012-07-16,1000,0.01
2012-07-16,1500,0.12
2012-07-16,2000,0.98
2012-07-16,2500,1.83
2012-08-07,100,0.02
2012-08-07,500,
2012-08-07,1000,0.04
2012-08-07,1500,0.07
2012-08-07,2000,
2012-08-07,2500,0.08
2012-09-27,100,0.01
2012-09-27,500,0.03
2012-09-27,1000,0.24
2012-09-27,1500,0.26
2012-09-27,2000,0.26
2012-09-27,2500,0.32
2012-10-02,100,0.02
2012-10-02,500,0.02
2012-10-02,1000,0.06
2012-10-02,1500,0.17
2012-10-02,2000,0.22
2012-10-02,2500,0.31
2012-11-06,100,0.03
2012-11-06,500,0.01
2012-11-06,1000,0.0
2012-11-06,1500,0.04
2012-11-06,2000,0.84
2012-11-06,2500,0.95
2012-12-04,100,0.14
2012-12-04,500,0.26
2012-12-04,1000,0.54
2012-12-04,1500,0.93
2012-12-04,2000,1.25
2012-12-04,2500,1.44
2013-01-01,0,
2013-02-06,100,6.0
2013-02-06,500,6.02
2013-02-06,1000,6.01
2013-02-06,1500,6.44
2013-02-06,2000,6.75
2013-02-06,2500,7.05
2013-03-05,100,3.93
2013-03-05,500,6.16
2013-03-05,1000,7.05
2013-03-05,1500,7.38
2013-03-05,2000,7.56
2013-03-05,2500,8.0
2013-04-03,100,0.91
2013-04-03,500,2.11
2013-04-03,1000,3.66
2013-04-03,1500,4.56
2013-04-03,2000,4.86
2013-04-03,2500,4.5
2013-05-24,100,0.02
2013-05-24,500,0.01
2013-05-24,1000,0.03
2013-05-24,1500,0.01
2013-05-24,2000,1.01
2013-05-24,2500,1.4
2013-06-04,100,0.02
2013-06-04,500,0.03
2013-06-04,1000,0.05
2013-06-04,1500,0.07
2013-06-04,2000,0.63
2013-06-04,2500,2.06
2013-07-04,100,0.01
2013-07-04,500,0.03
2013-07-04,1000,0.04
2013-07-04,1500,1.11
2013-07-04,2000,2.12
2013-07-04,2500,2.41
2013-08-28,100,0.03
2013-08-28,500,0.01
2013-08-28,1000,0.02
2013-08-28,1500,0.03
2013-08-28,2000,0.13
2013-08-28,2500,1.33
2013-09-24,100,0.02
2013-09-24,500,0.1
2013-09-24,1000,0.01
2013-09-24,1500,0.03
2013-09-24,2000,0.02
2013-09-24,2500,0.01
2013-10-01,100,0.04
2013-10-01,500,0.01
2013-10-01,1000,0.02
2013-10-01,1500,0.04
2013-10-01,2000,0.17
2013-10-01,2500,0.3
2013-11-05,100,0.46
2013-11-05,500,0.51
2013-11-05,1000,0.79
2013-11-05,1500,1.85
2013-11-05,2000,3.18
2013-11-05,2500,3.31
2013-12-03,100,0.04
2013-12-03,500,0.01
2013-12-03,1000,0.14
2013-12-03,1500,2.66
2013-12-03,2000,5.3
2013-12-03,2500,5.16
2014-02-25,100,2.9
2014-02-25,500,3.71
2014-02-25,1000,5.75
2014-02-25,1500,6.76
2014-02-25,2000,7.36
2014-02-25,2500,7.63
2014-03-05,100,0.24
2014-03-05,500,4.95
2014-03-05,1000,6.92
2014-03-05,1500,6.32
2014-03-05,2000,7.2
2014-03-05,2500,8.0
2014-04-15,100,0.41
2014-04-15,500,0.44
2014-04-15,1000,0.46
2014-04-15,1500,0.49
2014-04-15,2000,0.51
2014-04-15,2500,2.2
2014-05-07,100,0.57
2014-05-07,500,0.58
2014-05-07,1000,0.75
2014-05-07,1500,1.22
2014-05-07,2000,2.7
2014-05-07,2500,3.72
2014-06-21,100,0.03
2014-06-21,500,0.01
2014-06-21,1000,0.03
2014-06-21,1500,0.03
2014-06-21,2000,0.09
2014-06-21,2500,0.14
2014-07-08,100,0.05
2014-07-08,500,0.02
2014-07-08,1000,0.0
2014-07-08,1500,0.01
2014-07-08,2000,0.04
2014-07-08,2500,0.12
2014-08-28,100,0.06
2014-08-28,500,0.05
2014-08-28,1000,0.03
2014-08-28,1500,0.04
2014-08-28,2000,0.05
2014-08-28,2500,0.11
2014-09-23,100,0.03
2014-09-23,500,0.03
2014-09-23,1000,0.02
2014-09-23,1500,0.01
2014-09-23,2000,0.03
2014-09-23,2500,0.25
2014-10-21,100,0.01
2014-10-21,500,0.02
2014-10-21,1000,0.12
2014-10-21,1500,0.12
2014-10-21,2000,0.06
2014-10-21,2500,0.27
2014-11-18,100,2.69
2014-11-18,500,3.31
2014-11-18,1000,3.32
2014-11-18,1500,3.41
2014-11-18,2000,3.66
2014-11-18,2500,5.22
2014-12-16,100,7.13
2014-12-16,500,7.14
2014-12-16,1000,7.35
2014-12-16,1500,7.58
2014-12-16,2000,6.44
2014-12-16,2500,6.37
2015-01-06,100,7.97
2015-01-06,500,8.14
2015-01-06,1000,8.54
2015-01-06,1500,7.9
2015-01-06,2000,7.32
2015-01-06,2500,7.23
2015-02-23,100,4.41
2015-02-23,500,4.74
2015-02-23,1000,6.84
2015-02-23,1500,7.91
2015-02-23,2000,8.55
2015-02-23,2500,8.6
2015-03-17,100,0.05
2015-03-17,500,0.03
2015-03-17,1000,0.29
2015-03-17,1500,1.98
2015-03-17,2000,5.17
2015-03-17,2500,6.81
2015-04-21,100,0.02
2015-04-21,500,0.02
2015-04-21,1000,0.03
2015-04-21,1500,0.31
2015-04-21,2000,2.81
2015-04-21,2500,5.3
2015-05-12,100,0.01
2015-05-12,500,0.03
2015-05-12,1000,0.07
2015-05-12,1500,0.27
2015-05-12,2000,2.95
2015-05-12,2500,4.08
2015-06-04,100,0.03
2015-06-04,500,0.21
2015-06-04,1000,1.77
2015-06-04,1500,2.53
2015-06-04,2000,5.14
2015-06-04,2500,3.63
2015-06-21,100,0.0
2015-06-21,500,0.01
2015-06-21,1000,0.05
2015-06-21,1500,0.08
2015-06-21,2000,0.9
2015-06-21,2500,6.29
2015-07-14,100,0.01
2015-07-14,500,0.01
2015-07-14,1000,0.11
2015-07-14,1500,0.08
2015-07-14,2000,0.32
2015-07-14,2500,2.71
2015-08-04,100,0.02
2015-08-04,500,0.0
2015-08-04,1000,0.05
2015-08-04,1500,0.13
2015-08-04,2000,2.53
2015-08-04,2500,4.42
2015-09-10,100,0.03
2015-09-10,500,0.01
2015-09-10,1000,0.02
2015-09-10,1500,0.16
2015-09-10,2000,2.41
2015-09-10,2500,3.14
2015-10-15,0,
2015-11-05,100,0.02
2015-11-05,500,0.02
2015-11-05,1000,0.04
2015-11-05,1500,0.84
2015-11-05,2000,5.25
2015-11-05,2500,5.53
2015-12-08,100,4.52
2015-12-08,500,4.69
2015-12-08,1000,5.23
2015-12-08,1500,5.28
2015-12-08,2000,4.59
2015-12-08,2500,4.22
2016-01-05,0,
2016-02-09,0,
2016-03-08,100,
2016-03-08,2640,
2016-03-08,500,0.11
2016-03-08,1000,4.09
2016-03-08,1500,9.37
2016-03-08,2000,9.33
2016-03-08,2500,8.83
2016-04-12,100,0.25
2016-04-12,500,0.09
2016-04-12,1000,0.06
2016-04-12,1500,0.21
2016-04-12,2000,3.32
2016-04-12,2500,5.38
2016-05-03,100,0.08
2016-05-03,500,0.04
2016-05-03,1000,0.06
2016-05-03,1500,1.98
2016-05-03,2000,3.6
2016-05-03,2500,4.57
2016-06-01,100,0.14
2016-06-01,500,0.15
2016-06-01,1000,0.15
2016-06-01,1500,0.14
2016-06-01,2000,0.27
2016-06-01,2500,6.9
2016-06-21,0,
2016-07-05,100,0.07
2016-07-05,500,0.06
2016-07-05,1000,0.07
2016-07-05,1500,0.24
2016-07-05,2000,5.08
2016-07-05,2500,5.92
2016-08-03,100,0.08
2016-08-03,500,0.09
2016-08-03,1000,0.08
2016-08-03,1500,0.1
2016-08-03,2000,0.27
2016-08-03,2500,1.86
2016-09-21,100,0.22
2016-09-21,500,0.15
2016-09-21,1000,0.15
2016-09-21,1500,0.15
2016-09-21,2000,0.15
2016-09-21,2500,0.13
2016-10-19,100,0.0
2016-10-19,500,0.02
2016-10-19,1000,0.1
2016-10-19,1500,0.34
2016-10-19,2000,1.58
2016-10-19,2500,0.14
2016-11-08,100,0.01
2016-11-08,500,0.02
2016-11-08,1000,0.03
2016-11-08,1500,0.06
2016-11-08,2000,0.09
2016-11-08,2500,1.12
2016-12-06,100,0.04
2016-12-06,500,0.01
2016-12-06,1000,0.06
2016-12-06,1500,0.4
2016-12-06,2000,2.11
2016-12-06,2500,2.51
2017-01-10,100,0.01
2017-01-10,500,0.1
2017-01-10,1000,0.31
2017-01-10,1500,0.82
2017-01-10,2000,2.91
2017-01-10,2500,1.2
2017-02-21,0,
2017-03-13,100,0.01
2017-03-13,500,0.07
2017-03-13,1000,4.02
2017-03-13,1500,4.5
2017-03-13,2000,4.27
2017-03-13,2500,4.3
2017-04-10,100,0.01
2017-04-10,500,0.03
2017-04-10,1000,0.76
2017-04-10,1500,1.29
2017-04-10,2000,4.78
2017-04-10,2500,5.05
2017-05-03,0,
2017-06-21,100,1.04
2017-06-21,500,1.85
2017-06-21,1000,2.66
2017-06-21,1500,3.78
2017-06-21,2000,9.58
2017-06-21,2500,12.18
2017-07-17,100,6.58
2017-07-17,500,8.01
2017-07-17,1000,8.96
2017-07-17,1500,10.53
2017-07-17,2000,15.58
2017-07-17,2500,17.92
2017-08-01,100,0.02
2017-08-01,500,0.03
2017-08-01,1000,0.1
2017-08-01,1500,0.11
2017-08-01,2000,0.36
2017-08-01,2500,4.71
2017-09-12,100,0.28
2017-09-12,500,0.33
2017-09-12,1000,0.42
2017-09-12,1500,1.04
2017-09-12,2000,1.22
2017-09-12,2500,2.06
2017-10-24,100,
2017-10-24,2500,
2017-10-24,500,0.03
2017-10-24,1000,0.11
2017-10-24,1500,1.62
2017-10-24,2000,0.93
2017-11-09,100,
2017-11-09,2500,
2017-11-09,500,0.08
2017-11-09,1000,0.1
2017-11-09,1500,0.2
2017-11-09,2000,1.47
2017-12-19,100,1.3
2017-12-19,500,1.35
2017-12-19,1000,1.97
2017-12-19,1500,2.28
2017-12-19,2000,2.83
2017-12-19,2500,3.49
2018-01-10,100,3.57
2018-01-10,500,3.33
2018-01-10,1000,3.25
2018-01-10,1500,2.91
2018-01-10,2000,2.94
2018-01-10,2500,2.97
2018-02-20,100,3.99
2018-02-20,500,4.22
2018-02-20,1000,4.99
2018-02-20,1500,5.49
2018-02-20,2000,5.65
2018-02-20,2500,6.13
2018-03-26,100,0.27
2018-03-26,500,0.24
2018-03-26,1000,0.61
2018-03-26,1500,1.11
2018-03-26,2000,1.17
2018-03-26,2500,1.27
2018-04-18,100,0.03
2018-04-18,500,0.04
2018-04-18,1000,0.09
2018-04-18,1500,0.06
2018-04-18,2000,0.07
2018-04-18,2500,0.09
2018-05-08,100,0.01
2018-05-08,500,0.04
2018-05-08,1000,0.02
2018-05-08,1500,0.17
2018-05-08,2000,0.53
2018-05-08,2500,0.96
2018-06-21,100,0.03
2018-06-21,500,0.01
2018-06-21,1000,0.18
2018-06-21,1500,1.06
2018-06-21,2000,1.89
2018-06-21,2500,3.33
2018-07-12,0,
2018-08-01,100,0.09
2018-08-01,2500,0.41
2018-08-01,500,0.02
2018-08-01,1000,0.04
2018-08-01,1500,0.03
2018-08-01,2000,0.03
2018-09-20,100,0.03
2018-09-20,500,0.01
2018-09-20,1000,0.06
2018-09-20,1500,0.2
2018-09-20,2000,1.27
2018-09-20,2500,0.92
2018-09-20,1450,
2018-10-18,100,0.02
2018-10-18,500,0.04
2018-10-18,1000,0.07
2018-10-18,1500,0.14
2018-10-18,2000,0.32
2018-10-18,2500,0.52
2018-11-13,100,0.0
2018-11-13,500,0.02
2018-11-13,1000,0.3
2018-11-13,1500,0.9
2018-11-13,2000,1.73
2018-11-13,2500,2.78
2018-12-12,100,0.48
2018-12-12,500,0.47
2018-12-12,1000,0.46
2018-12-12,1500,0.52
2018-12-12,2000,0.91
2018-12-12,2500,1.74
2019-01-08,0,
2019-02-26,100,0.02
2019-02-26,500,0.17
2019-02-26,1000,1.83
2019-02-26,1500,2.73
2019-02-26,2000,4.3
2019-02-26,2500,4.74
2019-03-20,100,0.03
2019-03-20,500,0.02
2019-03-20,1000,0.19
2019-03-20,1500,1.45
2019-03-20,2000,3.08
2019-03-20,2500,2.25
2019-04-24,100,0.05
2019-04-24,500,0.09
2019-04-24,1000,0.03
2019-04-24,1500,0.03
2019-04-24,2000,0.07
2019-04-24,2500,0.99
