DATE,DEPTH,SIO2
1995-10-30,2600,24.57
1995-10-30,2500,24.36
1995-10-30,1000,23.03
1995-11-22,200,
1995-11-22,2500,24.7
1995-11-22,100,14.17
1995-11-22,1000,15.62
1995-11-22,1500,19.94
1995-11-22,2700,24.93
1995-11-22,2000,22.77
1995-11-22,300,
1995-11-22,500,14.57
1995-12-13,1500,18.26
1995-12-13,2000,18.49
1995-12-13,100,16.9
1995-12-13,1000,17.87
1995-12-13,2500,20.09
1995-12-13,2600,19.75
1995-12-13,500,17.26
1995-12-13,300,
1995-12-13,200,
1996-01-17,2000,17.33
1996-01-17,1500,15.75
1996-01-17,2700,32.5
1996-01-17,100,13.85
1996-01-17,500,14.4
1996-01-17,2500,32.6
1996-01-17,1000,14.97
1996-02-29,500,
1996-02-29,100,
1996-02-29,1000,
1996-02-29,2000,
1996-02-29,1500,
1996-03-06,1000,
1996-03-06,1500,
1996-03-06,2000,
1996-03-06,300,
1996-03-06,200,
1996-03-06,500,
1996-03-06,100,
1996-03-22,1000,0.06
1996-03-22,2000,10.66
1996-03-22,100,0.02
1996-03-22,500,0.02
1996-03-22,2100,8.69
1996-03-22,1500,0.08
1996-03-23,200,
1996-03-27,100,0.06
1996-03-27,2000,2.34
1996-03-27,500,0.05
1996-03-27,1500,0.46
1996-03-27,1000,0.04
1996-03-27,200,
1996-03-28,1500,0.95
1996-03-28,2000,10.65
1996-03-28,100,0.45
1996-03-28,2500,10.0
1996-03-28,1000,0.83
1996-03-28,500,0.39
1996-03-28,2700,10.0
1996-04-02,200,
1996-04-02,1500,2.02
1996-04-02,1000,1.42
1996-04-02,2700,12.16
1996-04-02,500,0.36
1996-04-02,2000,6.75
1996-04-02,100,0.37
1996-04-02,2500,12.85
1996-04-11,2700,19.07
1996-04-11,2000,2.5
1996-04-11,100,0.25
1996-04-11,500,0.23
1996-04-11,1500,0.01
1996-04-11,1000,0.24
1996-04-11,2500,18.18
1996-05-13,2000,14.23
1996-05-13,500,0.34
1996-05-13,100,0.31
1996-05-13,1500,0.02
1996-05-13,2600,15.0
1996-05-13,2500,13.82
1996-05-13,1000,0.3
1996-06-05,1500,13.18
1996-06-05,100,0.56
1996-06-05,2000,13.18
1996-06-05,500,0.05
1996-06-05,1000,1.15
1996-06-05,2600,19.5
1996-06-05,2500,21.57
1996-06-27,1500,15.0
1996-06-27,500,0.51
1996-06-27,200,
1996-06-27,1000,7.98
1996-06-27,2500,24.2
1996-06-27,100,0.42
1996-06-27,2000,15.05
1996-07-04,1000,8.43
1996-07-04,2000,15.7
1996-07-04,1500,17.39
1996-07-04,100,1.92
1996-07-04,2500,21.23
1996-07-04,500,5.26
1996-07-04,200,
1996-07-11,200,
1996-07-11,2000,26.55
1996-07-11,300,
1996-07-11,100,1.93
1996-07-11,1000,6.6
1996-07-11,500,1.83
1996-07-11,2500,26.85
1996-07-11,1500,13.26
1996-07-18,200,
1996-07-18,1000,0.78
1996-07-18,2500,31.8
1996-07-18,100,0.06
1996-07-18,500,0.06
1996-07-18,1500,6.64
1996-07-18,300,
1996-07-18,2000,16.23
1996-07-25,300,
1996-07-25,200,
1996-07-25,500,0.11
1996-07-25,2500,21.3
1996-07-25,1500,9.79
1996-07-25,100,0.15
1996-07-25,1000,2.44
1996-07-25,2000,21.01
1996-08-02,2000,19.95
1996-08-02,100,0.09
1996-08-02,200,
1996-08-02,500,0.04
1996-08-02,1000,0.45
1996-08-02,1500,5.0
1996-08-02,2500,36.95
1996-08-02,300,
1996-08-08,500,0.15
1996-08-08,1500,2.96
1996-08-08,2500,40.6
1996-08-08,300,
1996-08-08,2000,17.95
1996-08-08,100,0.2
1996-08-08,200,
1996-08-08,1000,0.0
1996-08-15,200,
1996-08-15,1000,0.24
1996-08-15,1500,2.07
1996-08-15,2000,2.26
1996-08-15,2500,41.68
1996-08-15,300,
1996-08-15,100,1.54
1996-08-15,500,0.88
1996-08-21,1500,1.89
1996-08-21,200,
1996-08-21,500,1.48
1996-08-21,300,
1996-08-21,1000,0.06
1996-08-21,100,2.6
1996-08-21,1500,50.46
1996-08-21,2000,3.3
1996-08-29,100,
1996-08-29,1500,4.94
1996-08-29,300,
1996-08-29,200,
1996-08-29,2500,34.91
1996-08-29,1000,1.85
1996-08-29,2000,7.41
1996-08-29,500,2.45
1996-09-12,1000,4.12
1996-09-12,2500,43.7
1996-09-12,1500,27.08
1996-09-12,300,
1996-09-12,2000,35.67
1996-09-12,200,
1996-09-12,100,4.11
1996-09-12,500,4.19
1996-09-19,200,
1996-09-19,1500,28.02
1996-09-19,500,4.48
1996-09-19,2500,44.58
1996-09-19,1000,4.53
1996-09-19,300,
1996-09-19,100,5.92
1996-09-19,2000,39.25
1996-09-26,1500,7.29
1996-09-26,2000,27.0
1996-09-26,200,
1996-09-26,300,
1996-09-26,500,5.56
1996-09-26,1000,7.12
1996-09-26,2500,65.45
1996-09-26,100,4.76
1996-10-16,1000,19.55
1996-10-16,2500,44.15
1996-10-16,300,
1996-10-16,2000,50.0
1996-10-16,1500,15.75
1996-10-16,100,9.43
1996-10-16,500,9.7
1996-10-16,200,
1996-11-12,200,
1996-11-12,500,22.21
1996-11-12,100,21.3
1996-11-12,300,
1996-11-12,2000,16.23
1996-11-12,2500,14.33
1996-11-12,1500,20.33
1996-11-12,1000,24.0
1996-12-10,2500,30.28
1996-12-10,2000,19.97
1996-12-10,1500,14.12
1996-12-10,300,
1996-12-10,500,5.51
1996-12-10,200,
1996-12-10,1000,5.63
1996-12-10,100,5.57
1997-01-15,2000,13.09
1997-01-15,500,11.72
1997-01-15,200,
1997-01-15,1000,11.79
1997-01-15,300,
1997-01-15,1500,12.05
1997-01-15,100,11.69
1997-01-15,2500,14.33
1997-02-11,1000,12.99
1997-02-11,1500,12.78
1997-02-11,2000,13.07
1997-02-11,100,12.72
1997-02-11,300,
1997-02-11,500,12.73
1997-02-11,2500,19.98
1997-02-11,200,
1997-02-18,2500,4.19
1997-02-18,500,11.21
1997-02-18,200,
1997-02-18,1500,4.99
1997-02-18,2000,4.15
1997-02-18,100,10.1
1997-02-18,1000,7.82
1997-02-18,300,
1997-02-25,2000,5.46
1997-02-25,100,5.58
1997-02-25,500,5.87
1997-02-25,1000,6.05
1997-02-25,200,
1997-02-25,300,
1997-02-25,2500,5.58
1997-02-25,1500,6.01
1997-03-04,1000,1.56
1997-03-04,100,0.79
1997-03-04,1500,3.68
1997-03-04,2500,6.73
1997-03-04,2000,6.42
1997-03-04,200,
1997-03-04,300,
1997-03-04,500,0.74
1997-03-11,100,0.05
1997-03-11,200,
1997-03-11,2000,4.92
1997-03-11,1000,0.09
1997-03-11,1500,1.83
1997-03-11,500,0.02
1997-03-11,2500,8.41
1997-03-11,300,
1997-03-17,100,0.04
1997-03-17,300,
1997-03-17,500,0.03
1997-03-17,2500,3.89
1997-03-17,2000,2.03
1997-03-17,1500,0.29
1997-03-17,1000,0.02
1997-03-17,200,
1997-03-24,500,0.22
1997-03-24,1500,0.84
1997-03-24,1000,0.26
1997-03-24,2500,3.08
1997-03-24,2000,2.35
1997-03-24,300,
1997-03-24,200,
1997-03-24,100,0.04
1997-04-04,2000,4.24
1997-04-04,1500,1.94
1997-04-04,300,
1997-04-04,500,0.58
1997-04-04,2500,7.47
1997-04-04,1000,0.59
1997-04-04,200,
1997-04-04,100,0.65
1997-04-14,100,0.74
1997-04-14,2500,5.58
1997-04-14,1000,0.74
1997-04-14,1500,1.29
1997-04-14,500,0.74
1997-04-14,2000,4.84
1997-04-15,1500,
1997-04-15,2500,
1997-04-15,100,
1997-04-15,1000,
1997-04-15,300,
1997-04-15,200,
1997-04-15,2000,
1997-04-15,500,
1997-04-17,2500,5.86
1997-04-17,1000,0.84
1997-04-17,2000,3.29
1997-04-17,1500,1.22
1997-04-17,300,
1997-04-17,200,
1997-04-17,500,0.85
1997-04-17,100,0.83
1997-04-18,300,
1997-04-18,100,
1997-04-18,1500,
1997-04-18,2000,
1997-04-18,500,
1997-04-18,2500,
1997-04-18,1000,
1997-04-18,200,
1997-04-30,100,
1997-04-30,1500,5.44
1997-04-30,200,
1997-04-30,2000,9.9
1997-04-30,500,3.28
1997-04-30,1000,3.12
1997-04-30,300,
1997-04-30,2500,16.82
1997-05-06,1000,4.37
1997-05-06,500,2.88
1997-05-06,2500,20.46
1997-05-06,1500,8.64
1997-05-06,200,
1997-05-06,2000,13.85
1997-05-06,100,2.89
1997-05-06,300,
1997-05-30,2500,19.61
1997-05-30,1500,2.72
1997-05-30,1000,3.54
1997-05-30,2000,3.71
1997-05-30,100,3.55
1997-05-30,500,3.62
1997-06-05,500,3.27
1997-06-05,2000,7.91
1997-06-05,2500,20.54
1997-06-05,300,
1997-06-05,200,
1997-06-05,100,2.99
1997-06-05,1000,2.68
1997-06-05,1500,3.19
1997-06-18,2500,32.65
1997-06-18,1000,3.3
1997-06-18,1500,2.06
1997-06-18,200,
1997-06-18,500,3.65
1997-06-18,300,
1997-06-18,100,3.92
1997-06-18,2000,11.2
1997-07-02,1000,3.05
1997-07-02,300,
1997-07-02,1500,8.7
1997-07-02,100,2.68
1997-07-02,2000,22.37
1997-07-02,500,2.64
1997-07-02,2500,31.17
1997-07-02,200,
1997-07-09,300,
1997-07-09,200,
1997-07-09,2500,37.35
1997-07-09,500,2.51
1997-07-09,2000,22.41
1997-07-09,1500,2.61
1997-07-09,100,2.47
1997-07-09,1000,2.57
1997-07-15,200,
1997-07-15,1000,8.45
1997-07-15,2500,30.9
1997-07-15,2000,38.89
1997-07-15,300,
1997-07-15,500,3.18
1997-07-15,1500,17.51
1997-07-15,100,2.49
1997-07-23,2000,28.78
1997-07-23,2500,38.35
1997-07-23,1500,3.86
1997-07-23,500,3.72
1997-07-23,300,
1997-07-23,200,
1997-07-23,1000,3.1
1997-07-23,100,3.89
1997-07-30,2000,43.4
1997-07-30,1500,3.83
1997-07-30,200,
1997-07-30,500,3.82
1997-07-30,1000,5.76
1997-07-30,100,3.8
1997-07-30,300,
1997-07-30,2000,21.79
1997-08-05,1000,3.48
1997-08-05,300,
1997-08-05,100,3.92
1997-08-05,2000,30.35
1997-08-05,500,3.82
1997-08-05,200,
1997-08-05,1500,6.13
1997-08-05,2500,49.14
1997-08-12,100,2.95
1997-08-12,1000,4.65
1997-08-12,2500,54.43
1997-08-12,500,4.19
1997-08-12,200,
1997-08-12,2000,30.03
1997-08-12,1500,18.55
1997-08-12,300,
1997-08-18,1000,
1997-08-18,2000,
1997-08-18,1500,
1997-08-18,2500,58.0
1997-08-18,300,
1997-08-18,200,
1997-08-18,100,4.06
1997-08-18,500,
1997-08-25,100,2.65
1997-08-25,500,2.5
1997-08-25,1000,8.03
1997-08-25,2500,55.54
1997-08-25,1500,9.47
1997-08-25,200,
1997-08-25,300,
1997-08-25,2000,26.75
1997-09-01,500,4.78
1997-09-01,300,
1997-09-01,1500,16.33
1997-09-01,2500,49.52
1997-09-01,100,1.85
1997-09-01,200,
1997-09-01,2000,44.5
1997-09-01,1000,8.65
1997-09-08,500,8.57
1997-09-08,2000,35.44
1997-09-08,200,
1997-09-08,1500,34.55
1997-09-08,1500,41.36
1997-09-08,100,6.82
1997-09-08,1000,18.33
1997-09-08,300,
1997-09-18,500,18.85
1997-09-18,200,
1997-09-18,100,10.75
1997-09-18,1000,21.27
1997-09-18,2500,
1997-09-18,1500,18.0
1997-09-18,300,
1997-09-18,2000,18.15
1997-09-25,2400,38.75
1997-09-25,1400,22.07
1997-09-25,900,15.06
1997-09-25,400,5.27
1997-09-25,300,
1997-09-25,100,5.41
1997-09-25,200,
1997-09-25,1900,24.3
1997-10-22,2500,43.65
1997-10-22,1500,13.58
1997-10-22,200,
1997-10-22,100,7.17
1997-10-22,300,
1997-10-22,1000,8.09
1997-10-22,2000,30.9
1997-10-22,500,8.0
1997-11-13,500,12.46
1997-11-13,200,
1997-11-13,2000,24.03
1997-11-13,1000,14.37
1997-11-13,300,
1997-11-13,1500,20.97
1997-11-13,2500,41.8
1997-11-13,100,12.41
1997-12-10,200,
1997-12-10,1000,15.96
1997-12-10,2000,20.79
1997-12-10,1500,17.64
1997-12-10,100,14.81
1997-12-10,300,
1997-12-10,2500,26.72
1997-12-10,500,14.63
1998-01-14,2000,15.88
1998-01-14,100,16.6
1998-01-14,1500,16.3
1998-01-14,1000,21.28
1998-01-14,2500,16.12
1998-01-14,500,16.82
1998-01-14,200,
1998-01-14,300,
1998-02-12,100,16.88
1998-02-12,2500,25.68
1998-02-12,2000,23.05
1998-02-12,1500,21.23
1998-02-12,300,
1998-02-12,200,
1998-02-12,500,16.89
1998-02-12,1000,19.95
1998-02-25,2500,19.93
1998-02-25,1000,16.26
1998-02-25,100,8.05
1998-02-25,2000,20.76
1998-02-25,500,7.78
1998-02-25,200,
1998-02-25,1500,21.3
1998-02-25,300,
1998-03-11,2500,2.75
1998-03-11,200,
1998-03-11,2000,3.74
1998-03-11,300,
1998-03-11,1000,0.72
1998-03-11,1500,0.6
1998-03-11,500,0.66
1998-03-11,100,0.56
1998-03-26,200,
1998-03-26,1000,0.03
1998-03-26,500,0.13
1998-03-26,100,0.18
1998-03-26,2500,2.0
1998-03-26,300,
1998-03-26,1500,0.24
1998-03-26,2000,0.59
1998-04-01,2000,0.18
1998-04-01,100,0.38
1998-04-01,2500,4.0
1998-04-01,500,0.05
1998-04-01,1000,0.16
1998-04-01,1500,0.04
1998-04-01,200,
1998-04-01,300,
1998-04-22,300,
1998-04-22,2000,2.34
1998-04-22,1000,0.35
1998-04-22,200,
1998-04-22,2500,12.75
1998-04-22,100,0.95
1998-04-22,1500,0.28
1998-04-22,500,0.87
1998-05-11,100,1.8
1998-05-11,200,
1998-05-11,1400,14.05
1998-05-11,400,1.76
1998-05-11,900,2.13
1998-05-11,300,
1998-05-11,2400,28.49
1998-05-11,1900,24.83
1998-06-10,300,
1998-06-10,2500,59.3
1998-06-10,1000,5.75
1998-06-10,1500,11.52
1998-06-10,100,2.65
1998-06-10,2000,29.32
1998-06-10,500,2.65
1998-06-10,200,
1998-06-25,2000,44.22
1998-06-25,100,0.46
1998-06-25,500,1.03
1998-06-25,1000,5.73
1998-06-25,300,
1998-06-25,2500,42.71
1998-06-25,1500,23.09
1998-06-25,200,
1998-07-02,200,
1998-07-02,500,0.07
1998-07-02,2500,63.8
1998-07-02,300,
1998-07-02,100,0.07
1998-07-02,1000,1.62
1998-07-02,1500,4.85
1998-07-02,2000,29.5
1998-07-08,2500,78.55
1998-07-08,100,0.17
1998-07-08,300,
1998-07-08,500,0.05
1998-07-08,2000,22.46
1998-07-08,1000,0.02
1998-07-08,1500,7.28
1998-07-08,200,
1998-07-15,100,7.22
1998-07-15,300,
1998-07-15,200,
1998-07-15,500,12.58
1998-07-15,1500,21.68
1998-07-15,2000,33.0
1998-07-15,1000,13.55
1998-07-15,2500,43.55
1998-07-22,200,
1998-07-22,300,
1998-07-22,2500,46.99
1998-07-22,500,3.1
1998-07-22,1500,12.21
1998-07-22,100,3.6
1998-07-22,1000,5.35
1998-07-22,2000,22.03
1998-07-29,1000,0.73
1998-07-29,300,
1998-07-29,2500,47.55
1998-07-29,200,
1998-07-29,2000,34.65
1998-07-29,100,0.08
1998-07-29,500,0.07
1998-07-29,1500,5.41
1998-08-11,1000,0.16
1998-08-11,100,0.32
1998-08-11,500,0.25
1998-08-11,200,
1998-08-11,2500,53.45
1998-08-11,300,
1998-08-11,1500,7.86
1998-08-11,2000,32.03
1998-08-19,1500,0.78
1998-08-19,200,
1998-08-19,2000,25.9
1998-08-19,300,
1998-08-19,2500,57.29
1998-08-19,500,0.1
1998-08-19,1000,0.1
1998-08-19,100,0.14
1998-08-26,1000,
1998-08-26,1500,
1998-08-26,2500,
1998-08-26,200,
1998-08-26,2000,
1998-08-26,500,
1998-08-26,300,
1998-08-26,100,57.27
1998-09-01,2000,43.73
1998-09-01,1500,22.0
1998-09-01,500,15.45
1998-09-01,1000,12.37
1998-09-01,100,27.08
1998-09-08,200,
1998-09-08,500,2.75
1998-09-08,1900,35.4
1998-09-08,300,
1998-09-08,100,2.78
1998-09-08,2400,58.64
1998-09-08,1400,8.36
1998-09-08,900,7.61
1998-09-16,200,
1998-09-16,2000,13.29
1998-09-16,1500,7.37
1998-09-16,500,5.11
1998-09-16,2500,65.32
1998-09-16,1000,5.35
1998-09-16,300,
1998-09-16,100,5.19
1998-09-21,2000,19.05
1998-09-21,100,6.08
1998-09-21,300,
1998-09-21,1500,7.11
1998-09-21,500,5.64
1998-09-21,200,
1998-09-21,1000,5.26
1998-09-21,2500,75.38
1998-10-15,2500,20.88
1998-10-15,100,19.43
1998-10-15,2000,19.77
1998-10-15,509,19.54
1998-10-15,300,
1998-10-15,1000,19.57
1998-10-15,1500,19.6
1998-10-15,200,
1998-11-03,1510,19.72
1998-11-03,200,
1998-11-03,110,13.82
1998-11-03,2500,24.43
1998-11-03,300,
1998-11-03,2000,22.8
1998-11-03,509,13.84
1998-11-03,1010,14.25
1998-12-08,300,
1998-12-08,1000,9.95
1998-12-08,2500,42.78
1998-12-08,2000,11.97
1998-12-08,200,
1998-12-08,500,10.25
1998-12-08,1500,8.63
1998-12-08,100,10.54
1999-01-26,2000,19.05
1999-01-26,1500,17.9
1999-01-26,2500,23.94
1999-01-26,500,13.96
1999-01-26,100,14.33
1999-01-26,1000,15.96
1999-02-12,1500,14.15
1999-02-12,2500,20.42
1999-02-12,1000,13.93
1999-02-12,2000,17.1
1999-02-12,500,13.53
1999-02-12,100,13.48
1999-03-25,100,4.5
1999-03-25,1000,1.48
1999-03-25,500,4.2
1999-03-25,2500,18.52
1999-03-25,2000,0.34
1999-03-25,1500,0.6
1999-04-27,500,2.28
1999-04-27,2500,15.82
1999-04-27,1000,1.26
1999-04-27,2000,9.13
1999-04-27,100,2.34
1999-04-27,1500,4.37
1999-05-25,2000,6.22
1999-05-25,500,4.14
1999-05-25,2500,40.5
1999-05-25,1500,4.04
1999-05-25,100,4.14
1999-05-25,1000,3.48
1999-06-18,2000,26.65
1999-06-18,2500,33.5
1999-06-18,100,4.21
1999-06-18,1000,3.71
1999-06-18,500,4.06
1999-06-18,1500,4.08
1999-07-15,1000,1.43
1999-07-15,100,2.58
1999-07-15,500,2.55
1999-07-15,2000,22.28
1999-07-15,1500,0.59
1999-07-15,2500,48.89
1999-08-17,500,3.31
1999-08-17,1000,4.12
1999-08-17,1500,5.17
1999-08-17,100,4.86
1999-08-17,2500,58.81
1999-08-17,2000,28.58
1999-09-17,1000,7.87
1999-09-17,100,7.11
1999-09-17,1500,12.46
1999-09-17,500,7.11
1999-09-17,2000,17.1
1999-09-17,2500,61.87
1999-10-18,500,5.47
1999-10-18,2500,31.39
1999-10-18,1000,8.17
1999-10-18,2000,25.83
1999-10-18,1500,30.86
1999-10-18,100,5.44
1999-11-16,100,3.93
1999-11-16,2000,10.49
1999-11-16,2500,33.17
1999-11-16,500,3.91
1999-11-16,1500,4.39
1999-11-16,1000,4.12
1999-12-15,1000,15.95
1999-12-15,2000,15.98
1999-12-15,2500,16.78
1999-12-15,500,15.88
1999-12-15,1500,16.0
1999-12-15,100,15.88
2000-01-18,2500,18.4
2000-01-18,1000,18.54
2000-01-18,100,18.8
2000-01-18,1500,18.44
2000-01-18,500,18.81
2000-01-18,2000,18.38
2000-02-08,2500,20.21
2000-02-08,500,19.64
2000-02-08,1000,19.67
2000-02-08,1500,19.76
2000-02-08,100,19.45
2000-02-08,2000,20.08
2000-03-15,1500,17.16
2000-03-15,1000,17.24
2000-03-15,500,17.28
2000-03-15,100,17.08
2000-03-15,2500,17.3
2000-03-15,2000,17.88
2000-04-17,100,2.46
2000-04-17,500,2.28
2000-04-17,2000,5.48
2000-04-17,1500,3.09
2000-04-17,1000,1.9
2000-04-17,2500,7.38
2000-05-17,1000,1.54
2000-05-17,1500,1.63
2000-05-17,100,1.91
2000-05-17,2500,24.55
2000-05-17,2000,14.75
2000-05-17,500,1.8
2000-06-28,2500,32.6
2000-06-28,100,3.63
2000-06-28,2000,16.3
2000-06-28,1500,8.51
2000-06-28,1000,3.95
2000-06-28,500,3.64
2000-07-12,1500,24.23
2000-07-12,2500,44.3
2000-07-12,100,1.8
2000-07-12,1000,17.39
2000-07-12,500,2.58
2000-07-12,2000,30.43
2000-08-08,1500,8.44
2000-08-08,2000,28.25
2000-08-08,500,3.46
2000-08-08,2500,50.88
2000-08-08,100,3.92
2000-08-08,1000,2.9
2000-09-27,1500,17.72
2000-09-27,1000,15.65
2000-09-27,2000,19.55
2000-09-27,2500,54.66
2000-09-27,100,16.12
2000-09-27,500,16.22
2000-10-24,2500,65.41
2000-10-24,1000,18.27
2000-10-24,2000,37.64
2000-10-24,1500,20.31
2000-10-24,500,18.03
2000-10-24,100,17.99
2000-11-28,1000,16.27
2000-11-28,100,16.48
2000-11-28,1500,15.86
2000-11-28,2500,47.83
2000-11-28,500,16.51
2000-11-28,2000,17.07
2000-12-18,2500,25.87
2000-12-18,1500,19.41
2000-12-18,1000,16.32
2000-12-18,100,12.42
2000-12-18,2000,20.66
2000-12-18,500,12.46
2001-01-16,500,12.4
2001-01-16,1500,11.27
2001-01-16,2000,22.05
2001-01-16,1000,11.31
2001-01-16,2500,31.34
2001-01-16,100,12.34
2001-02-15,500,12.38
2001-02-15,2000,15.83
2001-02-15,1000,12.66
2001-02-15,1500,13.35
2001-02-15,2500,21.54
2001-02-15,100,12.22
2001-03-13,2000,20.47
2001-03-13,500,4.28
2001-03-13,1500,12.1
2001-03-13,1000,4.54
2001-03-13,100,3.95
2001-03-13,2500,21.04
2001-04-18,1000,0.46
2001-04-18,2500,16.33
2001-04-18,500,0.53
2001-04-18,100,0.43
2001-04-18,2000,1.64
2001-04-18,1500,0.5
2001-05-31,2000,25.4
2001-05-31,1000,3.09
2001-05-31,1500,7.16
2001-05-31,100,2.28
2001-05-31,2500,34.0
2001-05-31,500,2.27
2001-06-28,500,0.15
2001-06-28,2500,42.94
2001-06-28,1500,17.01
2001-06-28,1000,0.26
2001-06-28,100,0.18
2001-06-28,2000,19.92
2001-07-11,100,0.37
2001-07-11,500,0.31
2001-07-11,2000,11.79
2001-07-11,2500,50.53
2001-07-11,1500,0.37
2001-07-11,1000,0.29
2001-08-09,500,34.29
2001-08-09,1500,16.8
2001-08-09,100,41.41
2001-08-09,1000,21.94
2001-08-09,2000,7.9
2001-08-09,2500,7.95
2001-09-10,100,0.84
2001-09-10,1500,1.01
2001-09-10,500,0.77
2001-09-10,1000,0.77
2001-09-10,2000,22.53
2001-09-10,2500,68.38
2001-10-16,1000,0.38
2001-10-16,2500,81.04
2001-10-16,100,0.43
2001-10-16,2000,10.87
2001-10-16,1500,0.48
2001-10-16,500,0.5
2001-11-06,2500,10.65
2001-11-06,2000,10.75
2001-11-06,1000,11.91
2001-11-06,100,82.25
2001-11-06,1500,10.92
2001-11-06,500,30.77
2001-12-13,500,21.83
2001-12-13,1000,11.0
2001-12-13,1500,10.9
2001-12-13,2000,10.75
2001-12-13,2500,10.77
2001-12-13,100,39.13
2002-01-08,100,15.43
2002-01-08,500,15.56
2002-01-08,1500,17.92
2002-01-08,1000,15.56
2002-01-08,2000,25.8
2002-01-08,2500,45.37
2002-02-21,2500,20.67
2002-02-21,2000,17.82
2002-02-21,500,17.58
2002-02-21,100,17.51
2002-02-21,1500,17.82
2002-02-21,1000,17.71
2002-03-11,2500,16.85
2002-03-11,500,16.22
2002-03-11,100,16.17
2002-03-11,2000,16.07
2002-03-11,1500,16.04
2002-03-11,1000,15.98
2002-04-10,1500,0.7
2002-04-10,2500,10.31
2002-04-10,2000,0.75
2002-04-10,500,0.65
2002-04-10,100,0.58
2002-04-10,1000,0.61
2002-05-21,2000,27.31
2002-05-21,100,3.04
2002-05-21,2500,38.11
2002-05-21,1500,6.09
2002-05-21,1000,3.53
2002-05-21,500,3.23
2002-06-18,100,5.22
2002-06-18,500,5.39
2002-06-18,1000,5.7
2002-06-18,2000,37.11
2002-06-18,2500,40.03
2002-06-18,1500,16.21
2002-07-09,1500,8.59
2002-07-09,2000,22.91
2002-07-09,500,13.89
2002-07-09,2500,33.15
2002-07-09,100,5.16
2002-07-09,1000,5.66
2002-08-20,2500,70.92
2002-08-20,100,1.33
2002-08-20,500,1.37
2002-08-20,1500,5.06
2002-08-20,1000,1.38
2002-08-20,2000,38.08
2002-09-17,500,6.09
2002-09-17,2500,93.01
2002-09-17,100,6.52
2002-09-17,1000,6.45
2002-09-17,2000,50.06
2002-09-17,1500,7.72
2002-10-15,1000,15.06
2002-10-15,1500,23.38
2002-10-15,2500,68.2
2002-10-15,100,12.1
2002-10-15,500,12.17
2002-10-15,2000,44.33
2002-11-19,1000,14.06
2002-11-19,500,14.31
2002-11-19,1500,14.38
2002-11-19,2500,35.13
2002-11-19,2000,33.29
2002-11-19,100,13.78
2002-12-17,1000,15.35
2002-12-17,2500,15.7
2002-12-17,2000,15.92
2002-12-17,100,15.64
2002-12-17,1500,15.6
2002-12-17,500,15.58
2003-01-23,1500,13.54
2003-01-23,100,18.82
2003-01-23,1000,14.23
2003-01-23,2000,12.4
2003-01-23,500,16.91
2003-01-23,2500,13.37
2003-02-18,100,0.9
2003-02-18,500,1.03
2003-02-18,1000,1.47
2003-02-18,2500,18.82
2003-02-18,1500,10.39
2003-02-18,2000,15.66
2003-03-11,2500,15.17
2003-03-11,100,0.64
2003-03-11,500,0.8
2003-03-11,2000,3.17
2003-03-11,1500,0.96
2003-03-11,1000,0.88
2003-04-24,100,2.39
2003-04-24,2500,18.21
2003-04-24,500,2.51
2003-04-24,1500,3.36
2003-04-24,2000,9.36
2003-04-24,1000,2.65
2003-05-13,1500,5.01
2003-05-13,2000,19.23
2003-05-13,500,2.89
2003-05-13,1000,3.05
2003-05-13,2500,27.51
2003-05-13,100,2.78
2003-06-17,2500,25.81
2003-06-17,500,3.76
2003-06-17,100,3.56
2003-06-17,2000,21.34
2003-06-17,1500,12.03
2003-06-17,1000,4.62
2003-07-15,2000,23.88
2003-07-15,1500,5.02
2003-07-15,1000,0.76
2003-07-15,2500,28.03
2003-07-15,100,1.2
2003-07-15,500,1.26
2003-08-13,500,0.8
2003-08-13,100,0.64
2003-08-13,1500,1.08
2003-08-13,2500,40.27
2003-08-13,2000,7.29
2003-08-13,1000,1.15
2003-09-08,1000,6.34
2003-09-08,2500,58.28
2003-09-08,500,1.97
2003-09-08,1500,23.99
2003-09-08,2000,34.37
2003-09-08,100,2.11
2003-10-14,2500,82.15
2003-10-14,2000,51.92
2003-10-14,500,8.1
2003-10-14,1000,8.42
2003-10-14,100,7.98
2003-10-14,1500,11.67
2003-11-12,1500,19.18
2003-11-12,500,15.63
2003-11-12,2500,39.17
2003-11-12,2000,37.42
2003-11-12,100,14.53
2003-11-12,1000,16.13
2003-12-04,1000,15.57
2003-12-04,2500,56.78
2003-12-04,500,10.4
2003-12-04,2000,23.66
2003-12-04,1500,17.47
2003-12-04,100,10.21
2004-01-20,2500,18.45
2004-01-20,1500,12.5
2004-01-20,500,11.88
2004-01-20,1000,12.11
2004-01-20,100,11.71
2004-01-20,2000,13.56
2004-02-18,1000,5.4
2004-02-18,500,5.08
2004-02-18,2500,17.65
2004-02-18,100,4.93
2004-02-18,1500,6.33
2004-02-18,2000,15.13
2004-03-16,100,0.46
2004-03-16,2000,6.98
2004-03-16,2500,13.1
2004-03-16,1500,0.97
2004-03-16,1000,0.87
2004-03-16,500,0.67
2004-04-15,2500,10.46
2004-04-15,1000,1.04
2004-04-15,100,1.94
2004-04-15,1500,1.07
2004-04-15,500,1.63
2004-04-15,2000,1.3
2004-05-11,500,1.83
2004-05-11,2000,7.01
2004-05-11,100,1.62
2004-05-11,1500,2.47
2004-05-11,2500,27.33
2004-05-11,1000,1.48
2004-06-21,1500,13.54
