DATE,DEPTH,OXY
1979-10-01,2000,130.9
1979-10-01,500,313.5
1979-10-01,100,313.1
1979-10-01,1500,213.5
1979-11-22,2600,247.9
1979-11-22,1500,326.5
1979-11-22,100,335.4
1979-11-22,2000,329.1
1979-11-22,1000,334.1
1979-11-22,500,329.6
1980-01-28,2000,388.1
1980-01-28,100,443.5
1980-01-28,1000,413.1
1980-01-28,500,425.2
1980-01-28,2500,390.8
1980-01-28,1500,406.4
1980-02-11,100,387.6
1980-02-11,2800,303.2
1980-03-24,2500,148.3
1980-03-24,2000,114.3
1980-03-24,100,418.5
1980-03-24,1500,117.9
1980-03-24,500,427.4
1980-03-24,1000,422.5
1980-05-05,2800,281.4
1980-05-05,100,356.4
1980-05-06,2000,304.6
1980-05-06,2600,272.0
1980-05-06,100,381.4
1980-05-06,500,366.2
1980-05-06,1500,312.6
1980-05-06,1000,210.8
1980-07-21,1000,258.6
1980-07-21,2000,96.5
1980-07-21,500,289.0
1980-07-21,2600,100.9
1980-07-21,1500,184.0
1980-07-21,100,273.3
1980-09-05,500,279.6
1980-09-05,2000,133.1
1980-09-05,2500,7.6
1980-09-05,1000,214.8
1980-09-05,1500,174.2
1980-09-05,2800,1.3
1980-09-22,1000,240.3
1980-09-22,1500,169.3
1980-09-22,2000,96.5
1980-09-22,2600,11.6
1980-09-22,500,301.0
1980-09-22,100,299.2
1980-11-24,100,325.1
1980-11-24,2900,312.6
1980-11-28,1500,319.3
1980-11-28,2500,318.9
1980-11-28,500,316.6
1980-11-28,100,321.1
1980-11-28,2000,315.7
1980-11-28,1000,320.7
1981-01-07,1000,361.7
1981-01-07,100,363.1
1981-01-07,1500,361.7
1981-01-07,2500,365.3
1981-01-07,500,355.0
1981-01-07,2000,365.8
1981-02-23,1000,379.2
1981-02-23,2000,388.1
1981-02-23,500,388.5
1981-02-23,2600,387.2
1981-02-23,1500,393.0
1981-02-23,100,395.7
1981-04-13,100,405.1
1981-04-13,1500,398.8
1981-04-13,2500,280.0
1981-04-13,1000,412.7
1981-04-13,500,406.4
1981-04-13,2000,362.6
1981-07-01,2000,142.5
1981-07-01,1500,162.1
1981-07-01,2600,90.2
1981-07-01,100,307.7
1981-07-01,1000,304.6
1981-07-01,500,303.2
1981-10-05,500,223.3
1981-10-05,2000,28.1
1981-10-05,2600,
1981-10-05,1000,206.8
1981-10-05,1500,184.9
1981-10-05,100,231.3
1982-01-05,2600,325.1
1982-01-05,1500,371.6
1982-01-05,1000,378.3
1982-01-05,2000,368.4
1982-01-05,500,396.1
1982-01-05,100,402.4
1982-02-05,100,412.7
1982-02-05,2600,306.4
1982-04-13,500,383.6
1982-04-13,2000,270.6
1982-04-13,2500,211.2
1982-04-13,100,
1982-04-13,1000,375.1
1982-04-13,1500,372.5
1982-05-14,2800,184.4
1982-05-14,100,347.0
1982-08-12,1000,219.3
1982-08-12,500,262.6
1982-08-12,2400,44.2
1982-08-12,2800,14.7
1982-08-12,100,268.0
1982-08-12,1500,146.9
1982-08-12,2000,38.0
1982-08-24,1000,179.1
1982-08-24,2000,62.5
1982-08-24,1500,103.6
1982-08-24,2500,52.7
1982-08-24,500,251.4
1982-08-24,100,254.1
1982-10-11,1000,251.4
1982-10-11,2500,48.2
1982-10-11,1500,262.6
1982-10-11,100,272.9
1982-10-11,500,267.5
1982-10-11,2000,234.9
1982-12-01,1000,289.8
1982-12-01,2500,256.8
1982-12-01,100,335.0
1982-12-01,2000,264.8
1982-12-01,1500,279.6
1982-12-01,500,330.9
1982-12-20,2700,284.5
1982-12-20,100,322.0
1983-08-28,1000,268.0
1983-08-28,100,271.5
1983-08-28,2000,92.0
1983-08-28,2400,14.7
1983-08-28,1500,184.4
1983-08-28,2800,4.9
1983-08-28,500,272.0
1985-04-09,200,
1985-04-09,2000,
1985-04-09,300,
1985-04-09,1000,
1985-04-09,500,
1985-04-09,1500,
1985-04-09,100,
1986-01-07,1000,356.8
1986-01-07,100,355.9
1986-01-07,2500,346.6
1986-01-07,500,356.8
1986-01-07,2000,338.1
1986-01-07,1500,347.5
1986-02-11,2000,407.7
1986-02-11,100,411.8
1986-02-11,500,412.2
1986-02-11,1000,410.4
1986-02-11,2600,405.5
1986-02-11,1500,410.0
1986-03-11,2000,405.5
1986-03-11,100,458.2
1986-03-11,500,458.2
1986-03-11,1500,409.5
1986-03-11,2600,353.7
1986-03-11,1000,422.5
1986-04-07,2000,294.3
1986-04-07,100,399.7
1986-04-07,1000,421.6
1986-04-07,2500,245.6
1986-04-07,500,352.8
1986-04-07,1500,323.3
1986-05-22,1000,346.1
1986-05-22,1500,209.9
1986-05-22,500,349.7
1986-05-22,100,353.7
1986-05-22,2000,150.1
1986-05-22,2500,148.7
1986-06-09,1000,298.8
1986-06-09,100,324.7
1986-06-09,500,331.4
1986-06-09,2500,176.9
1986-06-09,2000,171.0
1986-06-09,1500,205.4
1986-07-21,2500,45.1
1986-07-21,100,311.3
1986-07-21,2000,77.3
1986-07-21,500,308.2
1986-07-21,1500,141.6
1986-07-21,1000,188.9
1986-08-07,100,283.1
1986-08-07,500,281.4
1986-08-07,2000,31.7
1986-08-07,2400,18.3
1986-08-07,1500,171.5
1986-08-07,1000,213.9
1986-09-15,500,294.3
1986-09-15,2500,13.0
1986-09-15,1500,92.0
1986-09-15,2000,30.8
1986-09-15,1000,180.0
1986-09-15,100,297.0
1986-10-20,100,171.9
1986-10-20,500,162.6
1986-10-20,1000,169.7
1986-10-20,2400,15.6
1986-10-20,1500,171.5
1986-10-20,2000,146.5
1986-12-02,100,300.6
1986-12-02,1500,279.1
1986-12-02,500,299.7
1986-12-02,1000,295.2
1986-12-02,2500,258.6
1986-12-02,2000,280.5
1986-12-18,1500,311.7
1986-12-18,2000,251.4
1986-12-18,500,313.5
1986-12-18,2500,222.4
1986-12-18,100,314.0
1986-12-18,1000,315.7
1987-02-19,2500,344.3
1987-02-19,500,407.7
1987-02-19,1500,398.4
1987-02-19,100,406.9
1987-02-19,1000,400.2
1987-02-19,2000,394.8
1987-04-14,1000,408.6
1987-04-14,2000,335.4
1987-04-14,500,407.3
1987-04-14,2600,289.4
1987-04-14,1500,397.5
1987-04-14,100,409.1
1987-06-18,1000,289.0
1987-06-18,2000,90.2
1987-06-18,500,293.0
1987-06-18,100,317.5
1987-06-18,1500,178.6
1987-09-16,100,314.4
1987-09-16,2000,29.0
1987-09-16,2500,4.9
1987-09-16,1500,206.3
1987-09-16,500,278.7
1987-09-16,1000,213.5
1987-11-23,500,320.2
1987-11-23,2600,146.9
1987-11-23,2000,244.3
1987-11-23,1000,319.8
1987-11-23,1500,254.1
1987-11-23,100,326.5
1988-01-18,2000,282.7
1988-01-18,100,341.2
1988-01-18,1500,331.4
1988-01-18,2500,263.5
1988-01-18,500,341.6
1988-01-18,1000,336.3
1988-04-19,1000,370.7
1988-04-19,2000,322.9
1988-04-19,500,390.3
1988-04-19,2700,159.9
1988-04-19,1500,351.9
1988-04-19,100,404.6
1988-05-30,100,315.3
1988-05-30,500,314.0
1988-05-30,1500,268.9
1988-05-30,1000,277.3
1988-05-30,2000,218.8
1988-05-30,2700,167.0
1988-06-20,2300,137.1
1988-06-20,2000,125.5
1988-06-20,1500,235.8
1988-06-20,100,305.5
1988-06-20,500,309.5
1988-06-20,1000,308.6
1988-07-21,100,295.6
1988-07-21,2400,42.9
1988-07-21,500,294.8
1988-07-21,1500,109.4
1988-07-21,2000,27.7
1988-07-21,1000,153.2
1988-08-22,1500,78.2
1988-08-22,1000,87.5
1988-08-22,2600,75.9
1988-08-22,2000,84.9
1988-08-22,100,293.0
1988-08-22,500,180.9
1988-09-14,500,289.0
1988-09-14,100,291.6
1988-09-14,2000,57.2
1988-09-14,1500,234.0
1988-09-14,2400,2.7
1988-09-14,1000,267.5
1988-10-10,100,262.2
1988-10-10,2000,131.3
1988-10-10,2500,82.2
1988-10-10,1000,194.7
1988-10-10,1500,208.1
1988-10-10,500,262.2
1988-11-06,100,342.5
1988-11-06,1500,338.1
1988-11-06,2000,241.2
1988-11-06,3500,146.9
1988-11-06,1000,342.5
1988-11-06,500,337.6
1988-12-08,2500,339.0
1988-12-08,1000,334.5
1988-12-08,1500,343.9
1988-12-08,2000,347.9
1988-12-08,500,345.2
1988-12-08,100,374.3
1989-01-17,1500,346.1
1989-01-17,1000,349.2
1989-01-17,2000,314.9
1989-01-17,500,347.0
1989-01-17,2500,309.0
1989-01-17,100,378.7
1989-02-14,2500,296.5
1989-02-14,100,339.0
1989-02-14,1500,342.1
1989-02-14,1000,344.8
1989-02-14,2000,309.5
1989-02-14,500,344.8
1989-03-08,2000,345.7
1989-03-08,2500,347.0
1989-03-08,1000,361.7
1989-03-08,500,363.5
1989-03-08,1500,370.7
1989-03-08,100,363.5
1989-04-11,2600,319.8
1989-04-11,500,350.6
1989-04-11,1000,348.3
1989-04-11,1500,347.0
1989-04-11,100,348.3
1989-04-11,2000,339.9
1989-05-08,1500,336.3
1989-05-08,2500,271.5
1989-05-08,2000,290.7
1989-05-08,500,351.9
1989-05-08,1000,356.8
1989-05-08,100,347.5
1989-06-13,1500,224.2
1989-06-13,500,334.1
1989-06-13,2000,203.2
1989-06-13,1000,276.0
1989-06-13,2500,188.5
1989-06-13,100,323.3
1989-07-13,1500,161.2
1989-07-13,1000,250.5
1989-07-13,2500,94.2
1989-07-13,2000,100.0
1989-07-13,500,289.0
1989-07-13,100,377.4
1989-08-27,2000,110.8
1989-08-27,100,285.8
1989-08-27,500,285.8
1989-08-27,2500,0.0
1989-08-27,1500,195.6
1989-08-27,1000,279.1
1989-09-12,100,280.9
1989-09-12,1000,273.8
1989-09-12,500,280.0
1989-09-12,2000,42.4
1989-09-12,1500,265.7
1989-09-12,2700,6.3
1989-10-17,1500,288.5
1989-10-17,100,292.5
1989-10-17,1000,290.7
1989-10-17,500,289.0
1989-10-17,2700,0.0
1989-10-17,2000,287.6
1989-11-20,1000,302.8
1989-11-20,2000,
1989-11-20,1500,
1989-11-20,2700,126.4
1989-11-20,100,320.2
1989-11-20,500,310.8
1989-12-18,1000,343.9
1989-12-18,2700,251.0
1989-12-18,500,339.0
1989-12-18,1500,344.8
1989-12-18,2000,337.6
1989-12-18,100,339.4
1990-01-17,200,
1990-01-17,2000,
1990-01-17,1000,
1990-01-22,2000,350.6
1990-01-22,1500,359.5
1990-01-22,1000,356.8
1990-01-22,500,360.4
1990-01-22,2600,322.9
1990-01-22,100,361.3
1990-02-14,1000,343.4
1990-02-14,2700,319.3
1990-02-14,1500,343.4
1990-02-14,100,344.3
1990-02-14,500,344.8
1990-02-14,2000,344.3
1990-03-13,500,352.8
1990-03-13,2000,351.0
1990-03-13,1500,352.8
1990-03-13,100,355.0
1990-03-13,1000,353.3
1990-03-13,2500,352.4
1990-04-17,2500,224.2
1990-04-17,1500,347.5
1990-04-17,2000,299.2
1990-04-17,1000,350.1
1990-04-17,100,351.9
1990-04-17,500,351.5
1990-06-19,500,
1990-06-19,1000,
1990-06-19,100,
1990-07-19,1000,250.1
1990-07-19,1500,96.5
1990-07-19,2000,118.3
1990-07-19,500,296.5
1990-07-19,2500,107.2
1990-07-19,100,293.0
1990-07-20,1500,
1990-07-20,2000,
1990-07-20,2500,
1990-08-21,1500,199.2
1990-08-21,500,230.0
1990-08-21,100,233.1
1990-08-21,2600,17.9
1990-08-21,1000,217.0
1990-08-21,2000,122.8
1990-09-18,500,299.7
1990-09-18,100,298.8
1990-09-18,2600,7.1
1990-09-18,1500,178.6
1990-09-18,2000,23.2
1990-09-18,1000,253.7
1990-10-16,1000,283.6
1990-10-16,100,309.0
1990-10-16,1500,226.9
1990-10-16,2000,190.7
1990-10-16,2600,131.7
1990-10-16,500,310.8
1990-11-14,2500,168.8
1990-11-14,2600,169.3
1990-11-14,500,297.9
1990-11-14,100,312.2
1990-11-14,2000,199.2
1990-11-14,1000,355.0
1990-11-14,1500,242.1
1990-12-13,1000,343.4
1990-12-13,1500,349.7
1990-12-13,2000,343.0
1990-12-13,100,346.6
1990-12-13,500,344.3
1990-12-13,2400,340.8
1991-01-15,1000,356.4
1991-01-15,100,354.6
1991-01-15,500,357.3
1991-01-15,1500,349.7
1991-01-15,2000,312.2
1991-01-15,2500,280.9
1991-01-15,2700,280.5
1991-02-13,1500,389.4
1991-02-13,1000,388.5
1991-02-13,2600,387.6
1991-02-13,500,394.3
1991-02-13,100,394.8
1991-02-13,2000,389.4
1991-03-20,2000,393.5
1991-03-20,1000,416.7
1991-03-20,100,415.8
1991-03-20,2500,300.6
1991-03-20,500,415.3
1991-03-20,2700,301.9
1991-03-20,1500,420.3
1991-04-15,1500,292.5
1991-04-15,2500,215.3
1991-04-15,100,391.7
1991-04-15,2000,343.9
1991-04-15,1000,334.5
1991-04-15,2700,214.4
1991-04-15,500,365.3
1991-05-21,2000,
1991-05-21,500,340.3
1991-05-21,2500,
1991-05-21,1000,341.2
1991-05-21,100,342.5
1991-05-21,1500,281.8
1991-06-17,500,279.1
1991-06-17,1500,215.7
1991-06-17,2500,86.6
1991-06-17,2000,156.3
1991-06-17,2600,71.5
1991-06-17,1000,230.4
1991-06-17,100,305.5
1991-07-22,100,287.2
1991-07-22,2500,33.0
1991-07-22,1000,288.1
1991-07-22,500,287.2
1991-07-22,2700,29.9
1991-07-22,2000,71.5
1991-07-22,1500,206.8
1991-08-14,100,286.3
1991-08-14,1000,252.3
1991-08-14,1500,150.1
1991-08-14,500,276.9
1991-08-14,2700,8.9
1991-08-14,2000,35.7
1991-09-10,2600,1.8
1991-09-10,1000,268.9
1991-09-10,500,287.2
1991-09-10,100,286.7
1991-09-10,2000,10.7
1991-09-10,1500,196.1
1991-09-10,2500,4.5
1991-10-17,500,166.6
1991-10-17,2000,32.2
1991-10-17,1000,118.3
1991-10-17,1500,56.7
1991-10-17,2600,12.5
1991-10-17,100,166.1
1991-11-12,1000,318.4
1991-11-12,2500,277.8
1991-11-12,2000,288.1
1991-11-12,100,320.2
1991-11-12,1500,315.3
1991-11-12,500,321.6
1991-12-12,2000,226.0
1991-12-12,100,362.6
1991-12-12,1500,250.1
1991-12-12,1000,289.8
1991-12-12,500,352.4
1991-12-12,2600,105.4
1991-12-12,2500,149.2
1992-01-30,1500,359.1
1992-01-30,2700,205.4
1992-01-30,2000,309.9
1992-01-30,1000,359.5
1992-01-30,2500,203.2
1992-01-30,500,362.6
1992-01-30,100,364.4
1992-02-11,2000,329.1
1992-02-11,100,355.0
1992-02-11,500,356.8
1992-02-11,2500,184.0
1992-02-11,1500,356.4
1992-02-11,1000,358.6
1992-02-20,1000,364.4
1992-02-20,2700,287.6
1992-02-20,1500,359.1
1992-02-20,100,367.1
1992-02-20,2500,297.4
1992-02-20,2000,339.0
1992-02-20,500,365.3
1992-02-27,2000,351.9
1992-02-27,500,366.2
1992-02-27,1000,365.3
1992-02-27,2500,329.1
1992-02-27,100,366.2
1992-02-27,1500,363.1
1992-03-04,500,364.4
1992-03-04,2500,354.2
1992-03-04,1000,361.3
1992-03-04,100,365.3
1992-03-04,1500,358.6
1992-03-04,2000,355.9
1992-03-19,1500,355.5
1992-03-19,1000,378.7
1992-03-19,100,383.2
1992-03-19,500,384.1
1992-03-19,2000,354.2
1992-03-19,2500,343.4
1992-03-26,1000,385.9
1992-03-26,500,402.4
1992-03-26,1500,355.0
1992-03-26,2500,357.7
1992-03-26,2000,373.4
1992-03-26,100,401.9
1992-03-30,2700,340.3
1992-03-30,100,417.6
1992-03-30,1000,402.8
1992-03-30,500,415.3
1992-03-30,2500,335.8
1992-03-30,1500,401.0
1992-03-30,2000,370.7
1992-04-21,2700,280.0
1992-04-21,500,378.3
1992-04-21,1500,344.8
1992-04-21,100,377.8
1992-04-21,2000,316.2
1992-04-21,2500,276.9
1992-04-21,1000,368.0
1992-05-13,2000,257.7
1992-05-13,1500,311.7
1992-05-13,500,339.0
1992-05-13,2500,226.4
1992-05-13,2700,226.0
1992-05-13,100,341.6
1992-05-13,1000,328.7
1992-06-16,1000,316.6
1992-06-16,100,311.3
1992-06-16,2500,42.4
1992-06-16,2700,57.2
1992-06-16,2000,265.7
1992-06-16,500,313.5
1992-06-16,1500,297.4
1992-07-09,2500,50.0
1992-07-09,1500,230.4
1992-07-09,500,297.0
1992-07-09,2000,140.2
1992-07-09,2700,49.1
1992-07-09,1000,268.0
1992-07-09,100,309.0
1992-08-06,1500,97.8
1992-08-06,100,261.3
1992-08-06,1000,138.4
1992-08-06,500,209.9
1992-08-06,2000,76.4
1992-08-06,2500,52.7
1992-08-17,100,262.6
1992-08-17,1000,101.8
1992-08-17,1500,59.0
1992-08-17,2600,38.9
1992-08-17,2500,36.2
1992-08-17,2000,40.6
1992-08-17,500,132.6
1992-08-27,2500,40.6
1992-08-27,1000,97.8
1992-08-27,2000,30.8
1992-08-27,500,227.3
1992-08-27,1500,46.9
1992-08-27,100,319.3
1992-09-03,1000,97.6
1992-09-03,500,130.4
1992-09-03,2000,67.6
1992-09-03,100,134.5
1992-09-03,1500,68.2
1992-09-03,2500,55.4
1992-09-09,1500,44.2
1992-09-09,2000,29.0
1992-09-09,1000,88.0
1992-09-09,2500,25.9
1992-09-09,500,281.4
1992-09-09,100,286.7
1992-09-09,2700,24.6
1992-09-17,2000,15.3
1992-09-17,2500,7.1
1992-09-17,100,274.7
1992-09-17,500,272.7
1992-09-17,1500,173.3
1992-09-17,1000,235.1
1992-09-24,100,251.3
1992-09-24,500,248.3
1992-09-24,1000,187.1
1992-09-24,1500,123.0
1992-09-24,2000,19.6
1992-09-24,2500,5.3
1992-10-01,2500,0.0
1992-10-01,100,246.6
1992-10-01,1000,278.6
1992-10-01,500,277.9
1992-10-01,1500,252.0
1992-10-01,2000,85.9
1992-10-12,1000,317.1
1992-10-12,2700,259.0
1992-10-12,2500,259.0
1992-10-12,100,321.6
1992-10-12,2000,304.6
1992-10-12,500,320.7
1992-10-12,1500,317.5
1992-11-16,100,322.0
1992-11-16,1500,320.7
1992-11-16,2000,229.1
1992-11-16,2500,226.0
1992-11-16,500,320.7
1992-11-16,1000,318.4
1992-12-15,1500,325.1
1992-12-15,2500,230.9
1992-12-15,2000,264.4
1992-12-15,1000,333.6
1992-12-15,100,332.7
1992-12-15,2700,229.6
1992-12-15,500,333.6
1993-01-19,2700,324.2
1993-01-19,1500,359.5
1993-01-19,100,361.3
1993-01-19,2000,360.4
1993-01-19,500,359.5
1993-01-19,1000,359.1
1993-01-19,2500,263.5
1993-02-02,2500,304.6
1993-02-02,2000,339.0
1993-02-02,500,370.2
1993-02-02,1000,366.7
1993-02-02,1500,364.9
1993-02-02,100,377.4
1993-02-10,2000,334.1
1993-02-10,2500,308.2
1993-02-10,100,369.3
1993-02-10,1500,357.3
1993-02-10,1000,362.6
1993-02-10,500,368.9
1993-02-14,100,372.0
1993-02-14,1000,364.9
1993-02-14,500,371.1
1993-02-14,2000,324.7
1993-02-14,2500,289.8
1993-02-14,1500,342.1
1993-02-14,2700,285.8
1993-02-24,1000,378.3
1993-02-24,100,383.2
1993-02-24,2000,358.6
1993-02-24,500,385.4
1993-02-24,1500,371.1
1993-02-24,2500,339.4
1993-03-04,100,387.2
1993-03-04,500,382.7
1993-03-04,1000,351.5
1993-03-04,1500,377.8
1993-03-04,2500,312.6
1993-03-04,2000,361.3
1993-03-09,1000,373.8
1993-03-09,500,385.9
1993-03-09,2000,342.5
1993-03-09,100,389.9
1993-03-09,2500,296.5
1993-03-09,1500,356.8
1993-03-16,2700,274.7
1993-03-16,2000,346.1
1993-03-16,2500,279.6
1993-03-16,100,428.7
1993-03-16,500,430.5
1993-03-16,1500,372.5
1993-03-16,1000,383.2
1993-03-24,1500,358.2
1993-03-24,100,397.0
1993-03-24,2500,335.8
1993-03-24,500,405.5
1993-03-24,1000,381.8
1993-03-24,2000,346.1
1993-03-31,2500,289.0
1993-03-31,500,390.3
1993-03-31,1000,386.3
1993-03-31,2000,331.4
1993-03-31,100,390.8
1993-03-31,1500,376.0
1993-04-05,2000,333.6
1993-04-05,1500,363.5
1993-04-05,1000,374.7
1993-04-05,2500,312.6
1993-04-05,500,391.2
1993-04-05,100,376.9
1993-04-15,1500,365.3
1993-04-15,2700,228.7
1993-04-15,100,371.6
1993-04-15,2500,243.8
1993-04-15,1000,372.5
1993-04-15,2000,360.0
1993-04-15,500,376.0
1993-04-21,1000,369.8
1993-04-21,1500,368.0
1993-04-21,100,371.6
1993-04-21,500,369.3
1993-04-21,2500,301.9
1993-04-21,2000,355.9
1993-05-17,2600,120.1
1993-05-17,1500,344.8
1993-05-17,1000,353.7
1993-05-17,2000,289.8
1993-05-17,2500,140.2
1993-05-17,500,342.1
1993-05-17,100,342.5
1993-06-14,2700,166.6
1993-06-14,500,304.6
1993-06-14,2000,231.8
1993-06-14,100,303.2
1993-06-14,1000,240.7
1993-06-14,2500,196.1
1993-06-14,1500,211.7
1993-07-13,1500,186.7
1993-07-13,2500,111.7
1993-07-13,2700,101.8
1993-07-13,100,300.6
1993-07-13,500,297.4
1993-07-13,2000,154.1
1993-07-13,1000,254.1
1993-08-23,2700,18.3
1993-08-23,2500,32.2
1993-08-23,500,282.3
1993-08-23,1500,172.4
1993-08-23,100,301.0
1993-08-23,1000,204.5
1993-08-23,2000,88.9
1993-09-16,1000,279.1
1993-09-16,2500,13.4
1993-09-16,2000,265.3
1993-09-16,1500,275.6
1993-09-16,100,283.1
1993-09-16,500,279.1
1993-09-16,2700,8.0
1993-10-12,2700,8.9
1993-10-12,2000,278.7
1993-10-12,1000,286.7
1993-10-12,2500,21.9
1993-10-12,500,290.7
1993-10-12,1500,284.5
1993-10-12,100,292.5
1993-11-15,500,338.1
1993-11-15,2500,155.0
1993-11-15,1500,328.7
1993-11-15,2000,320.7
1993-11-15,100,372.5
1993-11-15,2600,155.0
1993-11-15,1000,334.1
1993-12-16,100,351.9
1993-12-16,500,346.6
1993-12-16,1000,292.5
1993-12-16,2700,293.0
1993-12-16,2500,297.0
1993-12-16,1500,293.9
1993-12-16,2000,293.4
1994-01-25,1500,347.7
1994-01-25,2700,267.7
1994-01-25,2500,268.8
1994-01-25,500,361.8
1994-01-25,300,
1994-01-25,100,373.3
1994-01-25,2000,287.7
1994-01-25,1000,350.8
1994-01-25,200,
1994-02-23,2000,390.2
1994-02-23,2600,378.3
1994-02-23,200,
1994-02-23,2500,380.1
1994-02-23,500,385.9
1994-02-23,300,
1994-02-23,1000,381.8
1994-02-23,100,384.7
1994-02-23,1500,379.8
1994-03-15,200,
1994-03-15,2000,378.4
1994-03-15,300,
1994-03-15,100,396.1
1994-03-15,2700,367.1
1994-03-15,1000,396.6
1994-03-15,1500,386.6
1994-03-15,2500,373.4
1994-03-15,500,393.2
1994-04-18,2000,366.2
1994-04-18,200,
1994-04-18,300,
1994-04-18,2500,335.1
1994-04-18,1000,383.2
1994-04-18,1500,375.2
1994-04-18,100,387.1
1994-04-18,2700,329.9
1994-04-18,500,385.6
1994-05-25,2000,262.4
1994-05-25,1500,311.5
1994-05-25,200,
1994-05-25,300,
1994-05-25,2500,181.3
1994-05-25,1000,323.2
1994-05-25,100,330.6
1994-05-25,500,330.9
1994-05-25,2700,182.0
1994-06-21,1000,250.8
1994-06-21,100,318.3
1994-06-21,1500,203.0
1994-06-21,300,
1994-06-21,2600,152.5
1994-06-21,200,
1994-06-21,2500,154.6
1994-06-21,500,316.2
1994-06-21,2000,173.9
1994-07-27,300,
1994-07-27,100,284.3
1994-07-27,2000,172.3
1994-07-27,1000,235.1
1994-07-27,200,
1994-07-27,1500,167.7
1994-07-27,2600,18.0
1994-07-27,500,311.9
1994-07-27,2500,16.4
1994-08-17,1500,94.5
1994-08-17,1000,220.7
1994-08-17,100,293.5
1994-08-17,2500,6.4
1994-08-17,500,290.9
1994-08-17,2600,9.9
1994-08-17,2000,13.2
1994-09-18,100,269.8
1994-09-18,500,253.4
1994-09-18,200,
1994-09-18,1000,232.9
1994-09-18,2500,70.0
1994-09-18,300,
1994-09-18,2400,77.8
1994-09-18,1500,195.9
1994-09-18,2000,97.0
1994-10-20,100,278.0
1994-10-20,1500,140.5
1994-10-20,1000,267.0
1994-10-20,2000,118.5
1994-10-20,300,
1994-10-20,2500,107.4
1994-10-20,200,
1994-10-20,2700,104.8
1994-10-20,500,276.8
1994-11-14,2600,0.0
1994-11-14,300,
1994-11-14,2000,309.0
1994-11-14,2500,6.0
1994-11-14,100,309.2
1994-11-14,200,
1994-11-14,500,310.3
1994-11-14,1500,311.7
1994-11-14,1000,310.1
1994-12-12,1500,286.6
1994-12-12,2600,245.0
1994-12-12,100,319.5
1994-12-12,2000,272.8
1994-12-12,500,300.8
1994-12-12,1000,284.3
1994-12-12,2500,259.6
1994-12-12,200,
1994-12-12,300,
1995-01-18,100,353.5
1995-01-18,2600,318.9
1995-01-18,1500,350.7
1995-01-18,1000,352.0
1995-01-18,300,
1995-01-18,200,
1995-01-18,2000,350.8
1995-01-18,2500,328.5
1995-01-18,500,352.6
1995-02-06,2600,352.5
1995-02-06,1000,365.9
1995-02-06,500,363.5
1995-02-06,200,
1995-02-06,1500,363.5
1995-02-06,2500,364.3
1995-02-06,2000,361.8
1995-02-06,100,364.9
1995-02-06,300,
1995-03-21,300,
1995-03-21,500,412.0
1995-03-21,2600,380.4
1995-03-21,2500,376.8
1995-03-21,200,
1995-03-21,1500,383.1
1995-03-21,2000,376.7
1995-03-21,1000,402.2
1995-03-21,100,414.7
1995-04-18,300,
1995-04-18,100,369.7
1995-04-18,1000,369.7
1995-04-18,1500,363.7
1995-04-18,200,
1995-04-18,500,368.1
1995-04-18,2600,255.9
1995-04-18,2000,287.1
1995-04-18,2500,275.2
1995-05-08,2500,209.2
1995-05-08,300,
1995-05-08,200,
1995-05-08,1000,344.1
1995-05-08,100,355.6
1995-05-08,2000,309.0
1995-05-08,2600,208.6
1995-05-08,1500,346.4
1995-05-08,500,346.7
1995-06-08,1000,278.4
1995-06-08,500,331.6
1995-06-08,1500,257.5
1995-06-08,2700,169.8
1995-06-08,100,336.0
1995-06-08,2000,234.3
1995-06-08,300,
1995-06-08,200,
1995-06-08,2500,175.6
1995-07-13,100,286.8
1995-07-13,2700,97.2
1995-07-13,1500,171.0
1995-07-13,2000,165.2
1995-07-13,500,282.8
1995-07-13,2500,127.0
1995-07-13,300,
1995-07-13,200,
1995-07-13,1000,230.2
1995-08-23,100,314.0
1995-08-23,2500,43.3
1995-08-23,2000,22.7
1995-08-23,1500,65.6
1995-08-23,200,
1995-08-23,2700,43.2
1995-08-23,300,
1995-08-23,500,217.6
1995-08-23,1000,123.5
1995-09-13,2500,15.2
1995-09-13,2000,35.1
1995-09-13,500,279.5
1995-09-13,300,
1995-09-13,2700,12.5
1995-09-13,1000,251.6
1995-09-13,200,
1995-09-13,1500,156.9
1995-09-13,100,277.1
1995-10-30,500,221.8
1995-10-30,1500,189.7
1995-10-30,200,
1995-10-30,100,308.9
1995-10-30,300,
1995-10-30,2000,167.3
1995-10-30,2600,169.7
1995-10-30,2500,159.0
1995-10-30,1000,221.8
1995-11-22,200,
1995-11-22,2500,230.5
1995-11-22,100,330.6
1995-11-22,1000,312.5
1995-11-22,1500,270.0
1995-11-22,2700,231.4
1995-11-22,2000,246.4
1995-11-22,300,
1995-11-22,500,327.5
1995-12-13,1500,347.0
1995-12-13,2000,346.7
1995-12-13,100,358.7
1995-12-13,1000,348.6
1995-12-13,2500,330.4
1995-12-13,2600,330.8
1995-12-13,500,351.5
1995-12-13,300,
1995-12-13,200,
1996-01-17,2000,371.4
1996-01-17,1500,391.5
1996-01-17,2700,216.7
1996-01-17,100,426.4
1996-01-17,500,381.9
1996-01-17,2500,221.7
1996-01-17,1000,391.6
1996-02-29,500,
1996-02-29,100,
1996-02-29,1000,
1996-02-29,2000,
1996-02-29,1500,
