DATE,DEPTH,CTDSAL
1996-08-02,100,18.41
1996-08-02,200,
1996-08-02,500,18.92
1996-08-02,1000,21.04
1996-08-02,1500,21.9
1996-08-02,2500,25.26
1996-08-02,300,
1996-08-08,500,18.09
1996-08-08,1500,21.55
1996-08-08,2500,24.35
1996-08-08,300,
1996-08-08,2000,22.95
1996-08-08,100,14.96
1996-08-08,200,
1996-08-08,1000,20.87
1996-08-15,200,
1996-08-15,1000,16.88
1996-08-15,1500,18.49
1996-08-15,2000,20.66
1996-08-15,2500,23.79
1996-08-15,300,
1996-08-15,100,13.93
1996-08-15,500,15.07
1996-08-21,1500,17.6
1996-08-21,200,
1996-08-21,500,14.15
1996-08-21,300,
1996-08-21,1000,16.67
1996-08-21,100,12.15
1996-08-21,1500,24.06
1996-08-21,2000,18.61
1996-08-29,100,
1996-08-29,1500,16.39
1996-08-29,300,
1996-08-29,200,
1996-08-29,2500,23.61
1996-08-29,1000,14.49
1996-08-29,2000,19.81
1996-08-29,500,13.16
1996-09-12,1000,12.11
1996-09-12,2500,23.9
1996-09-12,1500,21.01
1996-09-12,300,
1996-09-12,2000,23.23
1996-09-12,200,
1996-09-12,100,12.08
1996-09-12,500,12.09
1996-09-19,200,
1996-09-19,1500,19.76
1996-09-19,500,12.28
1996-09-19,2500,23.55
1996-09-19,1000,12.28
1996-09-19,300,
1996-09-19,100,12.27
1996-09-19,2000,22.64
1996-09-26,1500,13.31
1996-09-26,2000,21.68
1996-09-26,200,
1996-09-26,300,
1996-09-26,500,12.76
1996-09-26,1000,13.19
1996-09-26,2500,23.27
1996-09-26,100,12.55
1996-10-16,1000,23.16
1996-10-16,2500,26.65
1996-10-16,300,
1996-10-16,2000,26.02
1996-10-16,1500,24.28
1996-10-16,100,15.75
1996-10-16,500,19.53
1996-10-16,200,
1996-11-12,200,
1996-11-12,500,21.34
1996-11-12,100,21.29
1996-11-12,300,
1996-11-12,2000,24.17
1996-11-12,2500,25.67
1996-11-12,1500,23.16
1996-11-12,1000,21.8
1996-12-10,2500,24.48
1996-12-10,2000,24.12
1996-12-10,1500,23.02
1996-12-10,300,
1996-12-10,500,21.18
1996-12-10,200,
1996-12-10,1000,21.97
1996-12-10,100,21.13
1997-01-15,2000,19.91
1997-01-15,500,19.28
1997-01-15,200,
1997-01-15,1000,19.42
1997-01-15,300,
1997-01-15,1500,19.62
1997-01-15,100,19.27
1997-01-15,2500,20.37
1997-02-11,1000,19.38
1997-02-11,1500,19.42
1997-02-11,2000,19.49
1997-02-11,100,19.37
1997-02-11,300,
1997-02-11,500,19.37
1997-02-11,2500,20.68
1997-02-11,200,
1997-02-18,2500,24.66
1997-02-18,500,19.55
1997-02-18,200,
1997-02-18,1500,24.56
1997-02-18,2000,24.65
1997-02-18,100,19.48
1997-02-18,1000,23.12
1997-02-18,300,
1997-02-25,2000,24.4
1997-02-25,100,22.94
1997-02-25,500,22.94
1997-02-25,1000,22.94
1997-02-25,200,
1997-02-25,300,
1997-02-25,2500,24.44
1997-02-25,1500,22.96
1997-03-04,1000,21.35
1997-03-04,100,20.77
1997-03-04,1500,22.66
1997-03-04,2500,23.99
1997-03-04,2000,23.71
1997-03-04,200,
1997-03-04,300,
1997-03-04,500,20.77
1997-03-11,100,20.54
1997-03-11,200,
1997-03-11,2000,23.13
1997-03-11,1000,20.76
1997-03-11,1500,22.25
1997-03-11,500,20.54
1997-03-11,2500,24.02
1997-03-11,300,
1997-03-17,100,20.81
1997-03-17,300,
1997-03-17,500,20.82
1997-03-17,2500,23.81
1997-03-17,2000,23.07
1997-03-17,1500,21.21
1997-03-17,1000,20.88
1997-03-17,200,
1997-03-24,500,21.02
1997-03-24,1500,21.24
1997-03-24,1000,21.03
1997-03-24,2500,23.78
1997-03-24,2000,23.35
1997-03-24,300,
1997-03-24,200,
1997-03-24,100,21.02
1997-04-04,2000,21.59
1997-04-04,1500,20.06
1997-04-04,300,
1997-04-04,500,18.19
1997-04-04,2500,22.94
1997-04-04,1000,18.75
1997-04-04,200,
1997-04-04,100,18.19
1997-04-14,100,18.28
1997-04-14,2500,22.0
1997-04-14,1000,18.27
1997-04-14,1500,19.09
1997-04-14,500,18.26
1997-04-14,2000,21.12
1997-04-15,1500,18.57
1997-04-15,2500,21.83
1997-04-15,100,18.19
1997-04-15,1000,18.26
1997-04-15,300,18.19
1997-04-15,200,18.19
1997-04-15,2000,21.31
1997-04-15,500,18.2
1997-04-17,2500,21.78
1997-04-17,1000,18.32
1997-04-17,2000,20.83
1997-04-17,1500,19.3
1997-04-17,300,18.18
1997-04-17,200,18.19
1997-04-17,500,18.24
1997-04-17,100,18.23
1997-04-18,300,18.25
1997-04-18,100,18.25
1997-04-18,1500,19.06
1997-04-18,2000,21.15
1997-04-18,500,18.25
1997-04-18,2500,21.77
1997-04-18,1000,18.28
1997-04-18,200,18.25
1997-04-30,100,18.33
1997-04-30,1500,19.62
1997-04-30,200,18.33
1997-04-30,2000,20.37
1997-04-30,500,18.38
1997-04-30,1000,18.71
1997-04-30,300,18.33
1997-04-30,2500,21.22
1997-05-06,1000,19.23
1997-05-06,500,18.5
1997-05-06,2500,21.21
1997-05-06,1500,20.12
1997-05-06,200,18.52
1997-05-06,2000,20.69
1997-05-06,100,18.49
1997-05-06,300,18.52
1997-05-30,2500,19.95
1997-05-30,1500,15.33
1997-05-30,1000,13.22
1997-05-30,2000,18.22
1997-05-30,100,12.44
1997-05-30,500,12.81
1997-06-05,500,12.82
1997-06-05,2000,18.26
1997-06-05,2500,19.47
1997-06-05,300,12.5
1997-06-05,200,12.13
1997-06-05,100,12.09
1997-06-05,1000,13.83
1997-06-05,1500,15.93
1997-06-18,2500,19.56
1997-06-18,1000,11.55
1997-06-18,1500,13.12
1997-06-18,200,10.7
1997-06-18,500,11.21
1997-06-18,300,10.3
1997-06-18,100,10.7
1997-06-18,2000,17.72
1997-07-02,1000,15.05
1997-07-02,300,12.84
1997-07-02,1500,16.87
1997-07-02,100,12.83
1997-07-02,2000,18.78
1997-07-02,500,12.9
1997-07-02,2500,19.51
1997-07-02,200,12.84
1997-07-09,300,12.9
1997-07-09,200,12.89
1997-07-09,2500,19.77
1997-07-09,500,12.9
1997-07-09,2000,17.33
1997-07-09,1500,12.97
1997-07-09,100,12.89
1997-07-09,1000,12.95
1997-07-15,200,13.04
1997-07-15,1000,16.55
1997-07-15,2500,21.0
1997-07-15,2000,19.47
1997-07-15,300,13.04
1997-07-15,500,13.04
1997-07-15,1500,18.29
1997-07-15,100,13.04
1997-07-23,2000,18.35
1997-07-23,2500,21.15
1997-07-23,1500,13.0
1997-07-23,500,12.46
1997-07-23,300,12.44
1997-07-23,200,12.43
1997-07-23,1000,12.65
1997-07-23,100,12.42
1997-07-30,2000,21.2
1997-07-30,1500,15.44
1997-07-30,200,12.85
1997-07-30,500,12.86
1997-07-30,1000,13.37
1997-07-30,100,12.84
1997-07-30,300,12.82
1997-07-30,2000,18.95
1997-08-05,1000,12.7
1997-08-05,300,12.41
1997-08-05,100,12.4
1997-08-05,2000,19.69
1997-08-05,500,12.41
1997-08-05,200,12.41
1997-08-05,1500,15.91
1997-08-05,2500,21.07
1997-08-12,100,12.71
1997-08-12,1000,15.44
1997-08-12,2500,21.1
1997-08-12,500,13.18
1997-08-12,200,12.71
1997-08-12,2000,19.9
1997-08-12,1500,18.52
1997-08-12,300,12.71
1997-08-18,1000,13.5
1997-08-18,2000,19.86
1997-08-18,1500,16.27
1997-08-18,2500,21.25
1997-08-18,300,12.19
1997-08-18,200,12.17
1997-08-18,100,12.15
1997-08-18,500,12.37
1997-08-25,100,12.57
1997-08-25,500,12.6
1997-08-25,1000,14.4
1997-08-25,2500,20.85
1997-08-25,1500,16.96
1997-08-25,200,12.58
1997-08-25,300,12.58
1997-08-25,2000,19.77
1997-09-01,500,12.94
1997-09-01,300,12.64
1997-09-01,1500,18.72
1997-09-01,2500,21.23
1997-09-01,100,12.59
1997-09-01,200,12.58
1997-09-01,2000,20.69
1997-09-01,1000,16.11
1997-09-08,500,14.31
1997-09-08,2000,22.01
1997-09-08,200,14.07
1997-09-08,1500,20.23
1997-09-08,1500,22.87
1997-09-08,100,14.06
1997-09-08,1000,17.41
1997-09-08,300,14.07
1997-09-18,500,21.0
1997-09-18,200,
1997-09-18,100,15.78
1997-09-18,1000,22.23
1997-09-18,2500,
1997-09-18,1500,22.56
1997-09-18,300,
1997-09-18,2000,24.06
1997-09-25,2400,24.9
1997-09-25,1400,22.89
1997-09-25,900,22.09
1997-09-25,400,16.05
1997-09-25,300,15.88
1997-09-25,100,15.81
1997-09-25,200,15.81
1997-09-25,1900,24.15
1997-10-22,2500,23.88
1997-10-22,1500,20.86
1997-10-22,200,20.39
1997-10-22,100,20.39
1997-10-22,300,20.4
1997-10-22,1000,20.65
1997-10-22,2000,23.12
1997-10-22,500,20.46
1997-11-13,500,19.54
1997-11-13,200,
1997-11-13,2000,22.18
1997-11-13,1000,20.28
1997-11-13,300,
1997-11-13,1500,21.39
1997-11-13,2500,22.86
1997-11-13,100,18.98
1997-12-10,200,17.34
1997-12-10,1000,18.72
1997-12-10,2000,19.79
1997-12-10,1500,19.17
1997-12-10,100,17.3
1997-12-10,300,17.3
1997-12-10,2500,19.89
1997-12-10,500,17.35
1998-01-14,2000,24.1
1998-01-14,100,16.74
1998-01-14,1500,23.4
1998-01-14,1000,19.58
1998-01-14,2500,24.2
1998-01-14,500,16.74
1998-01-14,200,16.74
1998-01-14,300,16.74
1998-02-12,100,19.25
1998-02-12,2500,23.7
1998-02-12,2000,23.1
1998-02-12,1500,22.3
1998-02-12,300,
1998-02-12,200,
1998-02-12,500,19.32
1998-02-12,1000,21.8
1998-02-25,2500,23.6
1998-02-25,1000,22.2
1998-02-25,100,19.71
1998-02-25,2000,23.3
1998-02-25,500,19.77
1998-02-25,200,19.72
1998-02-25,1500,23.0
1998-02-25,300,19.73
1998-03-11,2500,23.59
1998-03-11,200,22.01
1998-03-11,2000,22.27
1998-03-11,300,22.01
1998-03-11,1000,22.0
1998-03-11,1500,22.01
1998-03-11,500,22.01
1998-03-11,100,22.01
1998-03-26,200,21.09
1998-03-26,1000,22.13
1998-03-26,500,21.16
1998-03-26,100,21.07
1998-03-26,2500,23.03
1998-03-26,300,21.1
1998-03-26,1500,22.48
1998-03-26,2000,22.67
1998-04-01,2000,22.15
1998-04-01,100,14.86
1998-04-01,2500,23.2
1998-04-01,500,20.44
1998-04-01,1000,21.42
1998-04-01,1500,21.64
1998-04-01,200,16.91
1998-04-01,300,17.96
1998-04-22,300,11.69
1998-04-22,2000,18.26
1998-04-22,1000,14.05
1998-04-22,200,11.67
1998-04-22,2500,21.74
1998-04-22,100,11.67
1998-04-22,1500,15.35
1998-04-22,500,11.75
1998-05-11,100,11.28
1998-05-11,200,11.3
1998-05-11,1400,18.73
1998-05-11,400,11.33
1998-05-11,900,12.76
1998-05-11,300,11.29
1998-05-11,2400,22.62
1998-05-11,1900,21.26
1998-06-10,300,12.48
1998-06-10,2500,22.68
1998-06-10,1000,15.38
1998-06-10,1500,18.33
1998-06-10,100,12.48
1998-06-10,2000,20.86
1998-06-10,500,12.48
1998-06-10,200,12.48
1998-06-25,2000,22.22
1998-06-25,100,12.86
1998-06-25,500,13.01
1998-06-25,1000,19.68
1998-06-25,300,12.86
1998-06-25,2500,22.88
1998-06-25,1500,21.15
1998-06-25,200,12.87
1998-07-02,200,12.67
1998-07-02,500,12.87
1998-07-02,2500,22.4
1998-07-02,300,12.69
1998-07-02,100,12.64
1998-07-02,1000,16.27
1998-07-02,1500,20.37
1998-07-02,2000,21.54
1998-07-08,2500,22.46
1998-07-08,100,14.27
1998-07-08,300,14.28
1998-07-08,500,14.29
1998-07-08,2000,20.9
1998-07-08,1000,14.32
1998-07-08,1500,19.39
1998-07-08,200,14.27
1998-07-15,100,19.69
1998-07-15,300,19.97
1998-07-15,200,19.79
1998-07-15,500,20.27
1998-07-15,1500,21.58
1998-07-15,2000,22.2
1998-07-15,1000,20.47
1998-07-15,2500,22.95
1998-07-22,200,18.45
1998-07-22,300,18.46
1998-07-22,2500,22.82
1998-07-22,500,18.81
1998-07-22,1500,20.82
1998-07-22,100,18.44
1998-07-22,1000,20.16
1998-07-22,2000,21.7
1998-07-29,1000,18.86
1998-07-29,300,16.86
1998-07-29,2500,22.52
1998-07-29,200,16.86
1998-07-29,2000,22.27
1998-07-29,100,16.85
1998-07-29,500,17.1
1998-07-29,1500,20.75
1998-08-11,1000,16.97
1998-08-11,100,16.48
1998-08-11,500,16.48
1998-08-11,200,16.48
1998-08-11,2500,22.23
1998-08-11,300,16.48
1998-08-11,1500,20.03
1998-08-11,2000,21.44
1998-08-19,1500,19.4
1998-08-19,200,16.05
1998-08-19,2000,21.39
1998-08-19,300,16.06
1998-08-19,2500,22.05
1998-08-19,500,16.09
1998-08-19,1000,16.85
1998-08-19,100,16.03
1998-08-26,1000,16.65
1998-08-26,1500,18.2
1998-08-26,2500,21.88
1998-08-26,200,16.63
1998-08-26,2000,21.06
1998-08-26,500,16.64
1998-08-26,300,16.63
1998-08-26,100,16.63
1998-09-01,2000,18.45
1998-09-01,1500,17.06
1998-09-01,500,16.07
1998-09-01,1000,16.37
1998-09-01,100,14.63
1998-09-08,200,
1998-09-08,500,17.25
1998-09-08,1900,19.97
1998-09-08,300,
1998-09-08,100,17.23
1998-09-08,2400,21.68
1998-09-08,1400,17.71
1998-09-08,900,17.63
1998-09-16,200,
1998-09-16,2000,18.69
1998-09-16,1500,17.75
1998-09-16,500,16.7
1998-09-16,2500,21.63
1998-09-16,1000,17.52
1998-09-16,300,
1998-09-16,100,15.93
1998-09-21,2000,18.9
1998-09-21,100,15.07
1998-09-21,300,19.73
1998-09-21,1500,17.82
1998-09-21,500,15.63
1998-09-21,200,19.72
1998-09-21,1000,16.82
1998-09-21,2500,21.61
1998-10-15,2500,15.93
1998-10-15,100,15.73
1998-10-15,2000,15.88
1998-10-15,509,15.73
1998-10-15,300,19.73
1998-10-15,1000,15.75
1998-10-15,1500,15.79
1998-10-15,200,19.72
1998-11-03,1510,20.25
1998-11-03,200,19.72
1998-11-03,110,16.74
1998-11-03,2500,21.81
1998-11-03,300,19.73
1998-11-03,2000,21.75
1998-11-03,509,16.75
1998-11-03,1010,17.01
1998-12-08,300,
1998-12-08,1000,
1998-12-08,2500,
1998-12-08,2000,
1998-12-08,200,
1998-12-08,500,
1998-12-08,1500,
1998-12-08,100,
1999-01-26,2000,18.66
1999-01-26,1500,18.51
1999-01-26,2500,19.22
1999-01-26,500,17.59
1999-01-26,100,17.59
1999-01-26,1000,18.35
1999-02-12,1500,17.65
1999-02-12,2500,18.18
1999-02-12,1000,17.61
1999-02-12,2000,18.04
1999-02-12,500,17.6
1999-02-12,100,17.51
1999-03-25,100,11.95
1999-03-25,1000,14.74
1999-03-25,500,12.62
1999-03-25,2500,19.08
1999-03-25,2000,17.52
1999-03-25,1500,16.99
1999-04-27,500,15.01
1999-04-27,2500,21.35
1999-04-27,1000,17.18
1999-04-27,2000,19.48
1999-04-27,100,14.92
1999-04-27,1500,18.01
1999-05-25,2000,16.49
1999-05-25,500,11.54
1999-05-25,2500,20.81
1999-05-25,1500,15.23
1999-05-25,100,11.87
1999-05-25,1000,14.2
1999-06-18,2000,19.92
1999-06-18,2500,21.37
1999-06-18,100,11.22
1999-06-18,1000,12.99
1999-06-18,500,11.29
1999-06-18,1500,15.51
1999-07-15,1000,13.25
1999-07-15,100,11.77
1999-07-15,500,11.96
1999-07-15,2000,21.89
1999-07-15,1500,17.11
1999-07-15,2500,23.95
1999-08-17,500,13.71
1999-08-17,1000,17.3
1999-08-17,1500,20.78
1999-08-17,100,12.23
1999-08-17,2500,24.87
1999-08-17,2000,23.62
1999-09-17,1000,16.11
1999-09-17,100,15.42
1999-09-17,1500,18.95
1999-09-17,500,15.54
1999-09-17,2000,21.41
1999-09-17,2500,23.83
1999-10-18,500,19.1
1999-10-18,2500,26.1
1999-10-18,1000,23.4
1999-10-18,2000,25.7
1999-10-18,1500,24.2
1999-10-18,100,18.6
1999-11-16,100,20.73
1999-11-16,2000,22.52
1999-11-16,2500,24.27
1999-11-16,500,20.81
1999-11-16,1500,21.15
1999-11-16,1000,20.88
1999-12-15,1000,21.89
1999-12-15,2000,21.94
1999-12-15,2500,23.89
1999-12-15,500,21.88
1999-12-15,1500,21.91
1999-12-15,100,21.88
2000-01-18,2500,22.52
2000-01-18,1000,22.44
2000-01-18,100,22.32
2000-01-18,1500,22.47
2000-01-18,500,22.35
2000-01-18,2000,22.5
2000-02-08,2500,21.89
2000-02-08,500,21.86
2000-02-08,1000,21.85
2000-02-08,1500,21.86
2000-02-08,100,21.85
2000-02-08,2000,21.89
2000-03-15,1500,21.48
2000-03-15,1000,21.46
2000-03-15,500,21.42
2000-03-15,100,21.39
2000-03-15,2500,21.51
2000-03-15,2000,21.49
2000-04-17,100,15.0
2000-04-17,500,15.01
2000-04-17,2000,20.35
2000-04-17,1500,18.75
2000-04-17,1000,17.05
2000-04-17,2500,20.66
2000-05-17,1000,13.07
2000-05-17,1500,14.56
2000-05-17,100,11.54
2000-05-17,2500,20.41
2000-05-17,2000,20.25
2000-05-17,500,11.59
2000-06-28,2500,23.11
2000-06-28,100,15.37
2000-06-28,2000,21.96
2000-06-28,1500,20.03
2000-06-28,1000,16.24
2000-06-28,500,15.41
2000-07-12,1500,22.08
2000-07-12,2500,22.82
2000-07-12,100,17.9
2000-07-12,1000,21.6
2000-07-12,500,18.76
2000-07-12,2000,22.57
2000-08-08,1500,19.47
2000-08-08,2000,21.68
2000-08-08,500,16.11
2000-08-08,2500,22.28
2000-08-08,100,14.04
2000-08-08,1000,16.99
2000-09-27,1500,17.26
2000-09-27,1000,16.9
2000-09-27,2000,17.37
2000-09-27,2500,20.91
2000-09-27,100,15.8
2000-09-27,500,16.5
2000-10-24,2500,21.01
2000-10-24,1000,15.99
2000-10-24,2000,18.54
2000-10-24,1500,16.14
2000-10-24,500,15.98
2000-10-24,100,15.96
2000-11-28,1000,21.08
2000-11-28,100,20.63
2000-11-28,1500,21.25
2000-11-28,2500,23.38
2000-11-28,500,20.66
2000-11-28,2000,21.74
2000-12-18,2500,21.6
2000-12-18,1500,21.32
2000-12-18,1000,21.08
2000-12-18,100,20.52
2000-12-18,2000,21.6
2000-12-18,500,20.53
2001-01-16,500,19.88
2001-01-16,1500,20.88
2001-01-16,2000,22.15
2001-01-16,1000,20.36
2001-01-16,2500,23.14
2001-01-16,100,19.79
2001-02-15,500,15.24
2001-02-15,2000,19.06
2001-02-15,1000,16.17
2001-02-15,1500,17.08
2001-02-15,2500,19.99
2001-02-15,100,15.19
2001-03-13,2000,20.17
2001-03-13,500,17.53
2001-03-13,1500,19.19
2001-03-13,1000,17.62
2001-03-13,100,17.47
2001-03-13,2500,21.07
2001-04-18,1000,16.37
2001-04-18,2500,19.23
2001-04-18,500,16.26
2001-04-18,100,16.18
2001-04-18,2000,16.44
2001-04-18,1500,16.45
2001-05-31,2000,17.74
2001-05-31,1000,15.17
2001-05-31,1500,15.94
2001-05-31,100,14.67
2001-05-31,2500,18.42
2001-05-31,500,14.68
2001-06-28,500,15.81
2001-06-28,2500,22.07
2001-06-28,1500,20.36
2001-06-28,1000,17.23
2001-06-28,100,15.79
2001-06-28,2000,21.02
2001-07-11,100,15.99
2001-07-11,500,16.37
2001-07-11,2000,20.44
2001-07-11,2500,21.71
2001-07-11,1500,18.4
2001-07-11,1000,17.66
2001-08-09,500,19.19
2001-08-09,1500,21.58
2001-08-09,100,19.15
2001-08-09,1000,21.12
2001-08-09,2000,22.31
2001-08-09,2500,23.38
2001-09-10,100,15.28
2001-09-10,1500,16.8
2001-09-10,500,15.31
2001-09-10,1000,15.35
2001-09-10,2000,20.32
2001-09-10,2500,22.65
2001-10-16,1000,17.04
2001-10-16,2500,21.74
2001-10-16,100,15.87
2001-10-16,2000,19.18
2001-10-16,1500,17.95
2001-10-16,500,16.87
2001-11-06,2500,20.6
2001-11-06,2000,18.42
2001-11-06,1000,17.73
2001-11-06,100,17.73
2001-11-06,1500,17.78
2001-11-06,500,17.73
2001-12-13,500,
2001-12-13,1000,
2001-12-13,1500,
2001-12-13,2000,
2001-12-13,2500,
2001-12-13,100,
2002-01-08,100,15.75
2002-01-08,500,16.96
2002-01-08,1500,17.63
2002-01-08,1000,17.05
2002-01-08,2000,18.77
2002-01-08,2500,19.81
2002-02-21,2500,
2002-02-21,2000,
2002-02-21,500,
2002-02-21,100,
2002-02-21,1500,
2002-02-21,1000,
2002-03-11,2500,19.51
2002-03-11,500,19.29
2002-03-11,100,19.23
2002-03-11,2000,19.36
2002-03-11,1500,19.35
2002-03-11,1000,19.33
2002-04-10,1500,15.74
2002-04-10,2500,19.38
2002-04-10,2000,18.53
2002-04-10,500,15.18
2002-04-10,100,15.13
2002-04-10,1000,15.28
2002-05-21,2000,17.98
2002-05-21,100,11.42
2002-05-21,2500,18.75
2002-05-21,1500,14.2
2002-05-21,1000,11.77
2002-05-21,500,11.43
2002-06-18,100,11.75
2002-06-18,500,11.84
2002-06-18,1000,12.23
2002-06-18,2000,18.62
2002-06-18,2500,18.8
2002-06-18,1500,15.83
2002-07-09,1500,22.39
2002-07-09,2000,22.85
2002-07-09,500,19.04
2002-07-09,2500,25.12
2002-07-09,100,
2002-07-09,1000,21.24
2002-08-20,2500,23.34
2002-08-20,100,13.71
2002-08-20,500,14.83
2002-08-20,1500,18.04
2002-08-20,1000,16.15
2002-08-20,2000,21.36
2002-09-17,500,13.61
2002-09-17,2500,23.17
2002-09-17,100,13.53
2002-09-17,1000,13.95
2002-09-17,2000,21.08
2002-09-17,1500,14.0
2002-10-15,1000,16.61
2002-10-15,1500,19.4
2002-10-15,2500,22.01
2002-10-15,100,15.67
2002-10-15,500,15.72
2002-10-15,2000,21.42
2002-11-19,1000,16.96
2002-11-19,500,16.94
2002-11-19,1500,16.97
2002-11-19,2500,21.82
2002-11-19,2000,19.62
2002-11-19,100,16.91
2002-12-17,1000,16.71
2002-12-17,2500,16.76
2002-12-17,2000,16.73
2002-12-17,100,16.68
2002-12-17,1500,16.72
2002-12-17,500,16.7
2003-01-23,1500,23.83
2003-01-23,100,18.14
2003-01-23,1000,23.24
2003-01-23,2000,24.41
2003-01-23,500,20.39
2003-01-23,2500,24.75
2003-02-18,100,19.38
2003-02-18,500,19.43
2003-02-18,1000,20.06
2003-02-18,2500,24.73
2003-02-18,1500,22.15
2003-02-18,2000,22.88
2003-03-11,2500,22.9
2003-03-11,100,13.83
2003-03-11,500,14.27
2003-03-11,2000,18.71
2003-03-11,1500,15.1
2003-03-11,1000,14.68
2003-04-24,100,15.06
2003-04-24,2500,22.56
2003-04-24,500,15.14
2003-04-24,1500,17.18
2003-04-24,2000,22.42
2003-04-24,1000,16.47
2003-05-13,1500,17.76
2003-05-13,2000,21.31
2003-05-13,500,15.46
2003-05-13,1000,16.37
2003-05-13,2500,21.88
2003-05-13,100,15.42
2003-06-17,2500,23.99
2003-06-17,500,15.28
2003-06-17,100,15.23
2003-06-17,2000,22.52
2003-06-17,1500,20.31
2003-06-17,1000,17.81
2003-07-15,2000,24.99
2003-07-15,1500,24.03
2003-07-15,1000,19.8
2003-07-15,2500,25.04
2003-07-15,100,17.76
2003-07-15,500,18.53
2003-08-13,500,16.46
2003-08-13,100,15.48
2003-08-13,1500,18.96
2003-08-13,2500,24.53
2003-08-13,2000,23.29
2003-08-13,1000,17.94
2003-09-08,1000,19.26
2003-09-08,2500,23.98
2003-09-08,500,16.62
2003-09-08,1500,22.15
2003-09-08,2000,23.24
2003-09-08,100,16.4
2003-10-14,2500,22.74
2003-10-14,2000,22.22
2003-10-14,500,18.06
2003-10-14,1000,18.08
2003-10-14,100,18.03
2003-10-14,1500,18.82
2003-11-12,1500,20.11
2003-11-12,500,19.58
2003-11-12,2500,22.96
2003-11-12,2000,21.71
2003-11-12,100,19.56
2003-11-12,1000,19.6
2003-12-04,1000,19.1
2003-12-04,2500,21.99
2003-12-04,500,18.6
2003-12-04,2000,19.94
2003-12-04,1500,19.56
2003-12-04,100,18.52
2004-01-20,2500,21.43
2004-01-20,1500,20.16
2004-01-20,500,19.86
2004-01-20,1000,19.89
2004-01-20,100,19.82
2004-01-20,2000,20.69
2004-02-18,1000,18.55
2004-02-18,500,18.53
2004-02-18,2500,20.44
2004-02-18,100,18.51
2004-02-18,1500,18.78
2004-02-18,2000,19.99
2004-03-16,100,17.92
2004-03-16,2000,20.0
2004-03-16,2500,20.26
2004-03-16,1500,18.49
2004-03-16,1000,18.08
2004-03-16,500,17.94
2004-04-15,2500,18.68
2004-04-15,1000,16.18
2004-04-15,100,11.66
2004-04-15,1500,16.83
2004-04-15,500,13.17
2004-04-15,2000,16.97
2004-05-11,500,12.92
2004-05-11,2000,16.62
2004-05-11,100,12.72
2004-05-11,1500,14.99
2004-05-11,2500,18.06
2004-05-11,1000,14.48
2004-06-21,1500,20.28
2004-06-21,2500,22.11
2004-06-21,500,15.39
2004-06-21,2000,20.9
2004-06-21,1000,18.1
2004-06-21,100,15.33
2004-07-13,1000,19.51
2004-07-13,2500,22.3
2004-07-13,500,17.56
2004-07-13,1500,21.01
2004-07-13,2000,22.04
2004-07-13,100,17.55
2004-08-10,2000,21.91
2004-08-10,500,17.18
2004-08-10,1500,18.83
2004-08-10,1000,17.72
2004-08-10,2500,22.48
2004-08-10,100,17.11
2004-09-13,1000,20.93
2004-09-13,1500,21.06
2004-09-13,100,20.63
2004-09-13,2000,21.96
2004-09-13,2500,22.13
2004-09-13,500,20.74
2004-10-13,1000,24.05
2004-10-13,500,21.56
2004-10-13,2000,24.34
2004-10-13,2500,24.46
2004-10-13,1500,24.31
2004-10-13,100,21.25
2004-11-09,2500,22.76
2004-11-09,2000,21.14
2004-11-09,100,18.33
2004-11-09,1500,20.52
2004-11-09,1000,19.7
2004-11-09,500,19.07
2004-12-15,500,19.42
2004-12-15,2500,20.46
2004-12-15,100,19.39
2004-12-15,2000,19.52
2004-12-15,1000,19.45
2004-12-15,1500,19.47
2005-01-18,100,20.37
2005-01-18,2000,24.77
2005-01-18,2500,24.92
2005-01-18,500,20.38
2005-01-18,1000,20.41
2005-01-18,1500,23.39
2005-02-22,1500,16.84
2005-02-22,2500,20.77
2005-02-22,1000,16.48
2005-02-22,500,16.43
2005-02-22,2000,19.85
2005-02-22,100,16.39
2005-03-29,1500,16.26
2005-03-29,2000,16.35
2005-03-29,500,16.17
2005-03-29,1000,15.23
2005-03-29,2500,19.28
2005-03-29,100,16.1
2005-04-26,1000,15.62
2005-04-26,100,15.61
2005-04-26,500,15.61
2005-04-26,2500,20.45
2005-04-26,2000,18.61
2005-04-26,1500,15.62
2005-05-20,500,14.16
2005-05-20,2500,24.43
2005-05-20,2000,22.28
2005-05-20,1000,19.47
2005-05-20,100,13.95
2005-05-20,1500,21.19
2005-06-21,2500,25.66
2005-06-21,100,15.4
2005-06-21,2000,24.43
2005-06-21,1000,18.9
2005-06-21,1500,22.53
2005-06-21,500,15.66
2005-07-28,100,13.72
2005-07-28,1000,16.63
2005-07-28,500,14.14
2005-07-28,2500,24.72
2005-07-28,2000,24.49
2005-07-28,1500,21.78
2005-08-11,2000,23.67
2005-08-11,1000,16.51
2005-08-11,1500,21.28
2005-08-11,100,15.47
2005-08-11,2500,24.54
2005-08-11,500,15.48
2005-09-14,1500,17.97
2005-09-14,2500,23.25
2005-09-14,100,14.97
2005-09-14,1000,16.51
2005-09-14,2000,20.92
2005-09-14,500,15.27
2005-10-26,500,16.72
2005-10-26,2000,19.73
2005-10-26,2500,22.32
2005-10-26,100,16.7
2005-10-26,1000,17.4
2005-10-26,1500,18.13
2005-11-15,500,20.22
2005-11-15,1500,22.36
